arm_idx,step,actual_q,actual_qd,target_q,expected_q,applied_torque,loop_time,robot_mode,safety_mode
0,-1,"[8.530163904652e-05, -1.570829530755514, -1.935720501933247e-05, 6.477415051264757e-05, 0.00011444091796875, 6.170940469019115e-05]","[0.00627656327560544, -0.02126067690551281, -0.0088201267644763, 0.0005355155444703996, 0.0022398256696760654, 0.001177102909423411]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[9.776633775402059e-20, -3.7711455624194836, -3.77308530721604, -3.774582744581107, 4.400844722461883, 0.03987156229758211]",0.002,7,1
0,-1,"[7.766032649669796e-05, -1.570841451684469, -1.4781951904296875e-05, 4.0932292602491316e-05, 0.00011154222738696262, 9.181673522107303e-05]","[0.000719240924809128, 0.011410142295062542, 0.0019308527698740363, 7.211113484117959e-07, 0.0003738125669769943, 0.00044066322152502835]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-2.760353402877738e-19, -3.7709273113348405, -3.7735561411898333, -3.7745835668716046, 4.400844438740551, 0.039870707537734786]",0.002,7,1
0,-1,"[7.024699152680114e-05, -1.5707560342601319, 3.7495289937794496e-05, 3.187238659663194e-05, 0.00011445869313320145, 6.7603585193865e-05]","[9.097610018216074e-05, 0.004621685948222876, 0.0006453415262512863, 3.6480654482223384e-15, -0.00023986390442587435, 0.00017804093658924103]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[6.548333960245416e-20, -3.775592763253475, -3.7750838285915154, -3.774581999800969, 4.400844246536479, 0.03987230635839402]",0.002,7,1
0,-1,"[9.09505324671045e-05, -1.570803781548971, 1.6514454976856996e-05, 1.554071392817491e-05, 9.602832869859412e-05, 8.397991041420028e-05]","[8.122892904793844e-05, 0.00044575060019269586, 0.0010887151584029198, -9.564445235810126e-08, -0.0005606386112049222, -9.038067946676165e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.4046353981762963e-19, -3.7742156262917828, -3.774373254556503, -3.7745816674196373, 4.400844169370471, 0.03987263426842289]",0.002,7,1
0,-1,"[9.093284461414441e-05, -1.57075463968825, 8.885060445606996e-06, 2.2931689880323347e-05, 0.0001368539669783786, 6.318092346191406e-05]","[3.7635611079167575e-05, 0.0006908633513376117, 0.00038663827581331134, -2.0627740011334466e-18, -0.0008893702179193497, -0.0001598715753061697]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.458087131390142e-19, -3.776605348820302, -3.775720241163269, -3.7745815225337322, 4.400844471191503, 0.03987278974557532]",0.002,7,1
0,-1,"[9.415531530976295e-05, -1.5708114109435023, 2.9865895406544496e-05, 5.285322155756944e-05, 8.4032813902013e-05, 3.785848093684763e-05]","[2.373804454691708e-05, 6.062642455875717e-19, 0.00016089860582724214, -0.00043606548570096493, -0.0006637598853558302, -0.0005585228791460395]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.2137159089444634e-19, -3.772217001738343, -3.7739191309974154, -3.7745832007222146, 4.4008441030191525, 0.039871098275467115]",0.002,7,1
0,-1,"[7.023811485851184e-05, -1.5708114109435023, 4.116688863575746e-06, -9.016399719286028e-06, 3.0296898330561817e-05, 4.829714089282788e-05]","[2.153271452698391e-06, -0.00011552429350558668, 0.00011547922622412443, -0.0005700585898011923, -0.0009608105174265802, -0.0006976828444749117]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.430773627563641e-20, -3.770278740262921, -3.773050139440291, -3.7745854818955964, 4.4008428992013044, 0.039868799348349304]",0.002,7,1
0,-1,"[6.580734043382108e-05, -1.5707920023918014, 3.701845277959137e-05, 2.9130572936963972e-05, 0.00010046291572507471, 5.122416405356489e-05]","[1.2557189823970485e-17, -1.9716753186724278e-13, 0.00012008520570816472, -0.0003522479091770947, -0.0004499520582612604, -0.0009613409638404846]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.740408688326884e-19, -3.776096439978577, -3.775586309597713, -3.7745826696717937, 4.400843202522669, 0.039871613209859096]",0.002,7,1
0,-1,"[8.658139267936349e-05, -1.570787568222233, 2.080598940068512e-05, 3.819047894282335e-05, 2.0146362658124417e-06, 3.2488151191500947e-06]","[7.322954399746973e-29, 0.000626648252364248, 0.00010594887135084718, -0.0006334936479106545, -0.0008871807367540896, -0.0007318873540498316]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[4.0222991114128712e-19, -3.7797335755273367, -3.777055370467375, -3.7745827329340003, 4.40084249162386, 0.039871532497894664]",0.002,7,1
0,-1,"[4.472482396522537e-05, -1.570733479293569, 8.885060445606996e-06, 5.452215161128038e-05, -6.024037496388246e-06, 2.2659560272586532e-05]","[4.270513121968453e-40, 0.0003081127651967108, 9.479008440393955e-05, -0.0003951840626541525, -0.0004883692599833012, -0.0005808843416161835]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[7.445835264623108e-20, -3.774802204410935, -3.7751736866595316, -3.7745848048080273, 4.400842603800888, 0.03986948122883748]",0.002,7,1
0,-1,"[9.860380669124424e-05, -1.5708023510374964, 2.557436098271637e-05, 4.692668579053816e-06, 4.814672138309106e-05, 4.0581231587566435e-05]","[0.0, -0.0002496377856004983, 7.146498683141544e-05, -0.00032805470982566476, -0.0003310760366730392, -0.0004709106869995594]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[4.740313596599979e-20, -3.7741717503295016, -3.7744719479168065, -3.77458471894805, 4.400842432209575, 0.03986956699749164]",0.002,7,1
0,-1,"[6.249213038245216e-05, -1.5708309612669886, -2.8245342491572956e-06, 2.9130572936963972e-05, -1.1269246236622621e-05, 4.9461188609711826e-05]","[0.0, -0.0007933249580673873, 5.2198323828633875e-05, -0.00020861240045633167, -0.000287324539385736, -0.0002907171146944165]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[8.537434499736368e-20, -3.7732479511705974, -3.7737620027417744, -3.7745854080906427, 4.400841906407575, 0.03986887978974885]",0.002,7,1
0,-1,"[7.770848606014624e-05, -1.5708548031248988, 8.885060445606996e-06, 4.0813083312940535e-05, 3.0315062758745626e-05, 4.060806895722635e-05]","[0.0, -0.0005275834701023996, 3.570248736650683e-05, -0.00015747967700008303, -0.00022477931634057313, -0.00020012447203043848]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.539890802062139e-19, -3.7729854680409507, -3.7744737433162534, -3.774586514347497, 4.400844160059067, 0.03986774499326772]",0.002,7,1
0,-1,"[7.462501525878906e-05, -1.5707906049541016, 2.9865895406544496e-05, 1.6271557612412835e-07, 1.1018864825018682e-05, 1.966379932127893e-05]","[-0.00017198457499034703, -1.038359528138244e-06, 4.3919812014792114e-05, -0.00015617877943441272, -0.00018931385420728475, -0.0001895575987873599]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.5672894479078613e-20, -3.774535124471896, -3.775286791580697, -3.7745851440873484, 4.400843020382419, 0.03986914254743088]",0.002,7,1
0,-1,"[3.40738297381904e-05, -1.5706930619529267, 4.116688863575746e-06, -2.9878025390672747e-05, -1.1269246236622621e-05, -4.6078358785450746e-05]","[-0.000396729534259066, 0.0007010533008724451, 1.0172671863983851e-05, -0.00014457401994150132, -0.00015308629372157156, -0.00014404584362637252]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-4.9150617048564e-19, -3.780559425506631, -3.777209365560825, -3.774582929828125, 4.4008426278741055, 0.03987132975523865]",0.002,7,1
0,-1,"[4.615783836925402e-05, -1.5707951200054886, 7.993379701787262e-05, -2.069891009526259e-05, 4.6661298256367445e-05, 3.319853021821473e-06]","[-0.0003671204613056034, 0.0004596644139382988, 9.443393332933536e-13, -0.00012707641872111708, -0.0001357659202767536, -0.00014486617874354124]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-3.067502107930928e-19, -3.7788554934710024, -3.776777267642903, -3.7745834118341826, 4.40084329702816, 0.03987087568136149]",0.002,7,1
0,-1,"[7.462501525878906e-05, -1.5707980595030726, -4.76837158203125e-06, 3.366052593989366e-05, 3.468715658527799e-05, -2.080598940068512e-05]","[-0.00035658091655932367, -0.0003759594983421266, 1.401298464324817e-44, -9.448649507248774e-05, -6.852392107248306e-05, -0.00010415162978461012]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-2.91560589807205e-19, -3.7778059626825433, -3.7764730982468757, -3.774584566409592, 4.400842752685234, 0.03986971998924816]",0.002,7,1
0,-1,"[6.68525681248866e-05, -1.5708066425719203, 2.366701234990387e-05, -1.6288166381883684e-05, 4.819488458451815e-05, -2.9865895406544496e-05]","[-0.0006626520771533251, 4.034994708490558e-05, -0.0, -9.707685239845887e-05, -9.773171768756583e-05, -0.00010512644803384319]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-8.445679490288923e-20, -3.7753597735640554, -3.7748518805729936, -3.774584067562903, 4.40084235487383, 0.039870216717119995]",0.002,7,1
0,-1,"[8.010101009858772e-05, -1.5707531881383439, 4.9893056051075746e-05, 7.097303356928819e-05, 2.2792815798311494e-05, -2.5097523824513246e-05]","[-0.00034811958903446794, 0.00010482576908543706, -0.0, -7.435349107254297e-05, -0.00014532983186654747, -8.422166138188913e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.7677773488754013e-20, -3.772654517384696, -3.774071507998736, -3.774585223534402, 4.400842899604889, 0.039869060170915675]",0.002,7,1
0,-1,"[7.128334254957736e-05, -1.5708142719664515, -2.842638423317112e-05, 1.2083644531202253e-05, 4.8194888222496957e-05, -1.3176594869435121e-05]","[-0.00020757285528816283, 4.979967176479971e-13, -0.0, -7.911905413493514e-05, -0.00011853086471091956, -3.3921097042366455e-07]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.97222605499487e-20, -3.774032657997446, -3.774546709568623, -3.774584303505281, 4.400842753392713, 0.039869982405123655]",0.002,7,1
0,-1,"[5.170917575014755e-05, -1.5707934659770508, 4.9893056051075746e-05, 3.366052593989366e-05, -3.0819569722950746e-05, -2.9865895406544496e-05]","[-0.00014788159751333296, 3.896301107427196e-26, -0.0, -8.31043507787399e-05, -0.00010007781384047121, -1.716050634654586e-15]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-3.257333854657254e-20, -3.7764393977910076, -3.775845369167555, -3.7745844877594443, 4.400843155210775, 0.03986979967128327]",0.002,7,1
0,-1,"[8.90445699042175e-06, -1.5707861465274, 0.0, -1.1758213378953997e-05, -4.4171010152638246e-05, 3.337860107421875e-06]","[-0.00011863920371979475, 2.272198509462308e-37, -0.0, -3.3869730486912886e-07, -8.829555008560419e-05, -1.3296110455803387e-22]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.3609633637607935e-19, -3.7799956303895246, -3.7771709859079428, -3.774583542021991, 4.40084202196966, 0.039870718062826736]",0.002,7,1
0,-1,"[3.983211354352534e-05, -1.5707756739905854, 3.606477846318512e-05, 5.166112866206163e-05, -6.372133363896637e-05, 1.5240837456076406e-05]","[-2.8314010705798864e-05, 3.746740549104288e-05, -0.0, -2.624256640172771e-14, -9.479455911787227e-05, -3.046292940123152e-10]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.109283322633878e-19, -3.77671398541311, -3.7756044855108213, -3.774585505192084, 4.400843196363451, 0.03986878204658924]",0.002,7,1
0,-1,"[4.732227171189152e-05, -1.5707486730865021, 3.2726918355763246e-05, 4.692668579053816e-06, 6.775188376195729e-05, 1.0833091437234543e-05]","[-1.8447708498570137e-05, 4.881148925051093e-05, -0.0, -7.140023808460683e-05, -6.083915286581032e-05, -2.1701493341604014e-30]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-2.449023299828092e-20, -3.7742170931619645, -3.7746598600718517, -3.7745846883666316, 4.400842432105509, 0.03986959744604451]",0.002,7,1
0,-1,"[4.732227171189152e-05, -1.5707830351642151, 2.557436098271637e-05, -3.27390483398915e-05, -3.0819569722950746e-05, 4.057216574437916e-05]","[-1.5848827388253994e-05, 2.7519681111698446e-07, -0.0, -6.457014387706295e-05, -5.490119292517193e-05, -7.168286242315029e-40]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.6739447261082483e-19, -3.7762667515282846, -3.7756044084377653, -3.774583154018419, 4.4008415079450875, 0.03987111434425355]",0.002,7,1
0,-1,"[6.379318074323237e-05, -1.5707621854602003, 6.6105519429982e-05, 4.692668579053816e-06, 4.3832536903209984e-05, 3.337860107421875e-06]","[-1.3891830349166412e-05, 2.888696048690952e-22, -0.0, -3.8903435779502615e-06, -5.001940735382959e-05, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.1611444451136557e-20, -3.773840080644133, -3.775185786596907, -3.774584375229642, 4.400842039803931, 0.03986990666399273]",0.002,7,1
0,-1,"[-1.732503072560121e-06, -1.5707696033772045, -2.849902375601232e-05, -4.367237426805559e-06, -1.0792409078419496e-05, -5.3707753316700746e-05]","[-1.1423347132222261e-05, 0.0, -0.0, -9.956543544197134e-23, -4.982229998441928e-21, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.4465769131664665e-19, -3.774391715900638, -3.775737421853412, -3.7745847117928375, 4.400842748422163, 0.03986957267820396]",0.002,7,1
