arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.027189556752340138, -1.5979839764037074, -0.027203688398003578, -0.027206258182861376, -0.027216259633199513, -0.02721578279604131]","[0.0361839160323143, 0.035712018609046936, 0.03666359558701515, 0.03668586164712906, 0.035828959196805954, 0.03586655855178833]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.02646810213197881, -1.5971752605833949, -0.026415353640913963, -0.026548699741699266, -0.02653056779970342, -0.026547733937398732]","[0.050528351217508316, 0.052274543792009354, 0.0509301982820034, 0.05173812061548233, 0.05265258625149727, 0.05044528841972351]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.025693718587056935, -1.5963283977904261, -0.025655601173639297, -0.025697306995727587, -0.025691811238424123, -0.025720898305074513]","[0.06561966985464096, 0.0658176988363266, 0.0629468634724617, 0.0676989033818245, 0.06882933527231216, 0.0669076070189476]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.024468247090474904, -1.5951734981932582, -0.024511579424142838, -0.024432496433593798, -0.024465862904683888, -0.024492565785543263]","[0.08437056839466095, 0.08007204532623291, 0.08138201385736465, 0.08305734395980835, 0.08449731022119522, 0.08653334528207779]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.022933785115377248, -1.59376921276235, -0.02301746793091297, -0.022906379108764696, -0.022973362599508107, -0.022994343434469044]","[0.0986858382821083, 0.09521526098251343, 0.096567802131176, 0.09859367460012436, 0.09813942015171051, 0.10057615488767624]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.021976296101705373, -1.5927063427367152, -0.02197122946381569, -0.02186496675524907, -0.0219348112689417, -0.021933857594625294]","[0.106322281062603, 0.10732906311750412, 0.10645689815282822, 0.10737302154302597, 0.10858761519193649, 0.10992196202278137]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.020801846181051076, -1.5915328464903773, -0.020773185417056084, -0.02072806776080327, -0.02073556581606084, -0.02081185976137334]","[0.11756937205791473, 0.11814086884260178, 0.1194441169500351, 0.11584459245204926, 0.11902625858783722, 0.12282238155603409]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.019764248524801076, -1.5906063518919886, -0.01984834112226963, -0.019725994472839403, -0.0197528044330042, -0.01977092424501592]","[0.1277027726173401, 0.12623251974582672, 0.12533923983573914, 0.12464474141597748, 0.1280525177717209, 0.12922368943691254]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.018187824879781544, -1.5889936886229457, -0.018252775073051453, -0.018102959995605516, -0.018277470265523732, -0.018236939107076466]","[0.13828925788402557, 0.1389734297990799, 0.13711176812648773, 0.13552416861057281, 0.13869601488113403, 0.1393813192844391]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.016439263020650685, -1.5872913799681605, -0.016502998769283295, -0.016411976223327684, -0.016485039387838185, -0.016410175954000294]","[0.1513001173734665, 0.15313170850276947, 0.1496390849351883, 0.1480463445186615, 0.15117521584033966, 0.1507912576198578]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
