arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.009484116231099904, -1.5802227459349574, -0.009456080384552479, -0.009609298115112352, -0.009528462086812794, -0.00950652757753545]","[0.03350399434566498, 0.03437323123216629, 0.03379064053297043, 0.03541643172502518, 0.035064179450273514, 0.03259884938597679]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00890523592104131, -1.5795585117735804, -0.00876639224588871, -0.008928851490356493, -0.008905712758199513, -0.008858982716695607]","[0.04900572448968887, 0.05070322006940842, 0.05049221217632294, 0.05011993274092674, 0.049673862755298615, 0.04928026720881462]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.008485142384664357, -1.5791312656798304, -0.0083085335791111, -0.008556441669799852, -0.0084765593158167, -0.008447949086324513]","[0.05729623883962631, 0.05760549008846283, 0.058023951947689056, 0.058997415006160736, 0.05899377539753914, 0.05675097182393074]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.007532421742574513, -1.578226228753561, -0.00743456045165658, -0.0075934690288086415, -0.007464234028951466, -0.007487122212545216]","[0.07152117043733597, 0.06894388049840927, 0.06979116052389145, 0.07487839460372925, 0.07161801308393478, 0.07104538381099701]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.006531063710347951, -1.5773474178709925, -0.006476647220551968, -0.0066512388041992665, -0.006488625203267873, -0.006506268178121388]","[0.08526939898729324, 0.0816974937915802, 0.0861094668507576, 0.08793522417545319, 0.08447884023189545, 0.08516603708267212]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00359517732729131, -1.5745235882201136, -0.0036293636076152325, -0.003626899128295946, -0.0034244696246545914, -0.0034468809710901382]","[0.08428991585969925, 0.07797907292842865, 0.08193288743495941, 0.08346422761678696, 0.08192591369152069, 0.08378555625677109]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0024107138263147476, -1.573080678979391, -0.0023995968513190746, -0.0023946327022095204, -0.002259079610006154, -0.0022690931903284195]","[0.06865337491035461, 0.07069037854671478, 0.0725250169634819, 0.0684477761387825, 0.0686693787574768, 0.06701811403036118]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0013850370990198257, -1.5719977817931117, -0.0012749411398544908, -0.001340941791870165, -0.0012233893023889664, -0.0011928717242639664]","[0.049606043845415115, 0.05120758339762688, 0.051291078329086304, 0.05095278099179268, 0.04961523786187172, 0.04939621686935425]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0003412405597131851, -1.571036001245016, -0.00024767793365754187, -0.00024540842089848525, -0.0002821127520959976, -0.00025636354555302887]","[0.02389463596045971, 0.021947119385004044, 0.023298421874642372, 0.023471789434552193, 0.022096944972872734, 0.022628583014011383]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.0383473531544496e-05, -1.5708652935423792, -7.196657679742202e-05, -3.107011828618056e-05, -4.7985707418263246e-05, -7.802644838506012e-05]","[0.010761605575680733, 0.008002925664186478, 0.009193694218993187, 0.010015846230089664, 0.008878830820322037, 0.00781633798032999]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.707277406865387e-05, -1.570869585076803, -7.485443347832188e-05, -7.6608066894579e-05, -8.885060445606996e-06, -0.00011092821230107575]","[-0.008823717944324017, -0.005410798825323582, -0.006138300988823175, -0.005703565664589405, -0.006946436129510403, -0.00568122323602438]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.4171010152638246e-05, -1.5709716282286585, -8.281469490611926e-05, -7.183969531254775e-05, -6.133714784795075e-05, -4.3217335836231996e-05]","[0.0003900958108715713, -0.0037760131526738405, -0.0035602462012320757, 2.0070414393558167e-05, 0.00012413047079462558, 0.00011192169768037274]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.278123964482575e-05, -1.5709463558592738, -0.00012751495523843914, -6.730974230961806e-05, -6.562868227177887e-05, -6.562868227177887e-05]","[0.00029221002478152514, -0.0027201559860259295, -0.0007136681815609336, 1.0153522852140648e-13, 0.0002482896961737424, 5.980094283586368e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
