arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.02020913759340459, -1.5908895931639613, -0.02004976011812687, -0.020176724796630907, -0.020226780568258107, -0.020237270985738576]","[0.04182196781039238, 0.04578419402241707, 0.04533997178077698, 0.04470609128475189, 0.04451877251267433, 0.045345693826675415]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.019364658986226857, -1.5900212726988734, -0.019273238256573677, -0.019306258564331102, -0.01938945451845342, -0.019397560750142873]","[0.06002148240804672, 0.060569580644369125, 0.06007050350308418, 0.05873577669262886, 0.06127546727657318, 0.06229380890727043]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.018818203602926076, -1.5894915066161097, -0.018771322444081306, -0.01880081117663579, -0.018873516713277638, -0.018819157277242482]","[0.06808112561702728, 0.06857059895992279, 0.06839006394147873, 0.0667000412940979, 0.07021025568246841, 0.06862936168909073]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.018251721058980763, -1.5889727077879847, -0.018203897401690483, -0.018259601002075243, -0.018266979848043263, -0.01827699342836553]","[0.07820058614015579, 0.07660716772079468, 0.07406535744667053, 0.07599204778671265, 0.07952996343374252, 0.07796037942171097]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.01721078554262334, -1.5879961452879847, -0.017179569229483604, -0.017186002140380907, -0.017252747212545216, -0.017242256795064748]","[0.08890961110591888, 0.08801308274269104, 0.08767944574356079, 0.08926556259393692, 0.09038018435239792, 0.09056921303272247]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.016269985829488576, -1.587064882318014, -0.01624423637986183, -0.0163000387004395, -0.016269985829488576, -0.01628762880434209]","[0.0967099666595459, 0.09815934300422668, 0.09801147133111954, 0.0989716574549675, 0.10009380429983139, 0.1008443534374237]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.014077011738912404, -1.5848990879454554, -0.014093699865043163, -0.014079884891845751, -0.014068428670064748, -0.013982597981588185]","[0.12096206098794937, 0.11640220135450363, 0.11915523558855057, 0.1182650774717331, 0.11892826855182648, 0.11910649389028549]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.012535874043599904, -1.5833960972227992, -0.012594979256391525, -0.012589291935302782, -0.012588326131002248, -0.012504402791158498]","[0.13140498101711273, 0.13145659863948822, 0.13080044090747833, 0.1306605339050293, 0.13146434724330902, 0.13075095415115356]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.01032573381532842, -1.5811721287169398, -0.010330301709473133, -0.010332779293396044, -0.010308090840474904, -0.010211769734517873]","[0.14525911211967468, 0.14653924107551575, 0.1460786610841751, 0.14723815023899078, 0.14661747217178345, 0.14603042602539062]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.008733097706929982, -1.579583307305807, -0.008807959966361523, -0.008755163555481005, -0.008640591298238576, -0.008651558552877248]","[0.1325458437204361, 0.11148396879434586, 0.1213858500123024, 0.13029694557189941, 0.130906343460083, 0.12859302759170532]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
