arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[0.04916626587510109, -1.5217160929790516, 0.049103562031881154, 0.04915062963452144, 0.04929700121283531, 0.04922588914632797]","[-0.04804503545165062, -0.049441318958997726, -0.048096686601638794, -0.047220561653375626, -0.045727577060461044, -0.04569394513964653]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.048247236758470535, -1.5226361875287076, 0.04834205309023076, 0.04837576925244136, 0.04848823696374893, 0.04834584519267082]","[-0.06238042563199997, -0.062926284968853, -0.06044066324830055, -0.06327170133590698, -0.0630059689283371, -0.06243610009551048]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.04778173565864563, -1.5231845837882538, 0.04778463045229131, 0.0478476720997314, 0.04792717099189758, 0.04780828580260277]","[-0.07140269130468369, -0.07065284252166748, -0.06957953423261642, -0.07053122669458389, -0.07077395915985107, -0.07189776748418808]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.046900078654289246, -1.5239071522704144, 0.04704505601991826, 0.04711834966625972, 0.04711568355560303, 0.0470900796353817]","[-0.08044122159481049, -0.08108293265104294, -0.08175535500049591, -0.0806647539138794, -0.08054490387439728, -0.08043670654296875]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.046078018844127655, -1.5247920726290722, 0.04615527788271123, 0.04614703237499995, 0.0463007353246212, 0.04616495221853256]","[-0.09356582909822464, -0.08900893479585648, -0.09068945795297623, -0.09186040610074997, -0.09367252886295319, -0.09062155336141586]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.04506338760256767, -1.5256904301098366, 0.04514915147890264, 0.04523746549572749, 0.045238375663757324, 0.045241497457027435]","[-0.10107458382844925, -0.10006106644868851, -0.10117732733488083, -0.10006250441074371, -0.10387950390577316, -0.10147765278816223]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.043037932366132736, -1.5275965866497536, 0.04318601289858037, 0.04317621767010493, 0.043264783918857574, 0.043263569474220276]","[-0.11769425868988037, -0.11903272569179535, -0.11770615726709366, -0.11716842651367188, -0.11928778141736984, -0.12062706053256989]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.04205603152513504, -1.528576386427023, 0.042304817830221, 0.042172356242797804, 0.04227876290678978, 0.04224291816353798]","[-0.12622956931591034, -0.12468543648719788, -0.12721315026283264, -0.12478582561016083, -0.12891049683094025, -0.12883566319942474]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.04049191251397133, -1.5302003410509606, 0.04061729112734014, 0.04046885549511714, 0.04066893458366394, 0.04062960296869278]","[-0.1386869102716446, -0.13713566958904266, -0.1375299096107483, -0.13670659065246582, -0.14144465327262878, -0.14047589898109436]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.03879158943891525, -1.5318735514632245, 0.038889710103170216, 0.038708849544189405, 0.03892362490296364, 0.03892313688993454]","[-0.1486978977918625, -0.15058015286922455, -0.15243451297283173, -0.1490977704524994, -0.1540868729352951, -0.1517370641231537]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.035866472870111465, -1.5347881142846127, 0.035923306141988576, 0.035806580180786085, 0.03597637638449669, 0.03606420010328293]","[-0.16581875085830688, -0.16887643933296204, -0.17024272680282593, -0.16253162920475006, -0.17105542123317719, -0.17069624364376068]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.03376804664731026, -1.5368698363057156, 0.03383189836610967, 0.0337408024021606, 0.033814456313848495, 0.03388757258653641]","[-0.179912731051445, -0.18165305256843567, -0.18043872714042664, -0.17719705402851105, -0.18128515779972076, -0.18225890398025513]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.03151913359761238, -1.5390645426562806, 0.031550232564107716, 0.0314977604099731, 0.03159046918153763, 0.03168974071741104]","[-0.19215011596679688, -0.19395069777965546, -0.19034934043884277, -0.18699167668819427, -0.1930098533630371, -0.19365687668323517]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.027943570166826248, -1.5427759208581229, 0.027924362813131154, 0.02791385232891841, 0.02794478088617325, 0.027950944378972054]","[-0.21018511056900024, -0.211652472615242, -0.2095908671617508, -0.20619772374629974, -0.20973898470401764, -0.20946578681468964]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.025432156398892403, -1.5454727218351145, 0.025345627461568654, 0.02541296064343257, 0.02519618347287178, 0.025400320068001747]","[-0.22341598570346832, -0.22143656015396118, -0.2218891978263855, -0.2218744456768036, -0.21991819143295288, -0.22292223572731018]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
