arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[0.012439493742102958, -1.5583568330527937, 0.012439493742102958, 0.012439493742102958, 0.012439493742102958, 0.012439493742102958]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.010050573508439728, -1.560745753286457, 0.010050573508439728, 0.010050573508439728, 0.010050573508439728, 0.010050573508439728]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.008687498362400209, -1.5621088284324962, 0.008687498362400209, 0.008687498362400209, 0.008687498362400209, 0.008687498362400209]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.006947193157944856, -1.5638491336369515, 0.006947193157944856, 0.006947193157944856, 0.006947193157944856, 0.006947193157944856]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.005198272924281641, -1.5655980538706151, 0.005198272924281641, 0.005198272924281641, 0.005198272924281641, 0.005198272924281641]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0037053526906184048, -1.5670909741042784, 0.0037053526906184048, 0.0037053526906184048, 0.0037053526906184048, 0.0037053526906184048]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.002609047486163099, -1.5681872793087335, 0.002609047486163099, 0.002609047486163099, 0.002609047486163099, 0.002609047486163099]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.001596127252499871, -1.5692001995423972, 0.001596127252499871, 0.001596127252499871, 0.001596127252499871, 0.001596127252499871]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0011856671356682419, -1.5696106596592285, 0.0011856671356682419, 0.0011856671356682419, 0.0011856671356682419, 0.0011856671356682419]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.000621361931212927, -1.5701749648636838, 0.000621361931212927, 0.000621361931212927, 0.000621361931212927, 0.000621361931212927]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00025305534312553, -1.570543271451771, 0.00025305534312553, 0.00025305534312553, 0.00025305534312553, 0.00025305534312553]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[5.275658232352376e-05, -1.5707435702125725, 5.275658232352376e-05, 5.275658232352376e-05, 5.275658232352376e-05, 5.275658232352376e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[3.359618292508859e-06, -1.5707929671766045, 3.359618292508859e-06, 3.359618292508859e-06, 3.359618292508859e-06, 3.359618292508859e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0014631347565993219, -1.5693331920382971, 0.0014631347565993219, 0.0014631347565993219, 0.0014631347565993219, 0.0014631347565993219]",0.002,7,1
0,2,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0029262438068636838, -1.5678700829880328, 0.0029262438068636838, 0.0029262438068636838, 0.0029262438068636838, 0.0029262438068636838]",0.002,7,1
0,3,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.004389301444909769, -1.5664070253499869, 0.004389301444909769, 0.004389301444909769, 0.004389301444909769, 0.004389301444909769]",0.002,7,1
0,4,"[5.852539026397288e-07, -1.5707957415409943, 5.852539026397288e-07, 5.852539026397288e-07, 5.852539026397288e-07, 5.852539026397288e-07]","[0.00585228196575754, -1.564944044829139, 0.00585228196575754, 0.00585228196575754, 0.00585228196575754, 0.00585228196575754]",0.002,7,1
0,5,"[2.3372597030480366e-06, -1.5707939895351943, 2.3372597030480366e-06, 2.3372597030480366e-06, 2.3372597030480366e-06, 2.3372597030480366e-06]","[0.00731515966578186, -1.5634811671291147, 0.00731515966578186, 0.00731515966578186, 0.00731515966578186, 0.00731515966578186]",0.002,7,1
0,6,"[5.7742061898570705e-05, -1.5707385847329984, 5.7742061898570705e-05, 5.7742061898570705e-05, 5.7742061898570705e-05, 5.7742061898570705e-05]","[0.008777908843164088, -1.5620184179517325, 0.008777908843164088, 0.008777908843164088, 0.008777908843164088, 0.008777908843164088]",0.002,7,1
0,7,"[0.0001429702597487084, -1.5706533565351481, 0.0001429702597487084, 0.0001429702597487084, 0.0001429702597487084, 0.0001429702597487084]","[0.010240503798343641, -1.5605558229965528, 0.010240503798343641, 0.010240503798343641, 0.010240503798343641, 0.010240503798343641]",0.002,7,1
0,8,"[0.00017113320386972995, -1.5706251935910274, 0.00017113320386972995, 0.00017113320386972995, 0.00017113320386972995, 0.00017113320386972995]","[0.011702918834469523, -1.559093407960427, 0.011702918834469523, 0.011702918834469523, 0.011702918834469523, 0.011702918834469523]",0.002,7,1
0,9,"[0.00020256988058174312, -1.570593756914315, 0.00020256988058174312, 0.00020256988058174312, 0.00020256988058174312, 0.00020256988058174312]","[0.013165128257851795, -1.5576311985370448, 0.013165128257851795, 0.013165128257851795, 0.013165128257851795, 0.013165128257851795]",0.002,7,1
0,10,"[0.00023783311080058898, -1.5705584936840964, 0.00023783311080058898, 0.00023783311080058898, 0.00023783311080058898, 0.00023783311080058898]","[0.01462710637841301, -1.5561692204164836, 0.01462710637841301, 0.01462710637841301, 0.01462710637841301, 0.01462710637841301]",0.002,7,1
0,11,"[0.00027747079592758934, -1.5705188559989693, 0.00027747079592758934, 0.00027747079592758934, 0.00027747079592758934, 0.00027747079592758934]","[0.016088827510139556, -1.554707499284757, 0.016088827510139556, 0.016088827510139556, 0.016088827510139556, 0.016088827510139556]",0.002,7,1
0,12,"[0.00027747079592758934, -1.5705188559989693, 0.00027747079592758934, 0.00027747079592758934, 0.00027747079592758934, 0.00027747079592758934]","[0.01755026597153295, -1.5532460608233636, 0.01755026597153295, 0.01755026597153295, 0.01755026597153295, 0.01755026597153295]",0.002,7,1
0,13,"[0.00032202571792859736, -1.5704743010769686, 0.00032202571792859736, 0.00032202571792859736, 0.00032202571792859736, 0.00032202571792859736]","[0.01901139608606105, -1.5517849307088356, 0.01901139608606105, 0.01901139608606105, 0.01901139608606105, 0.01901139608606105]",0.002,7,1
0,14,"[0.0003720353426617931, -1.5704242914522357, 0.0003720353426617931, 0.0003720353426617931, 0.0003720353426617931, 0.0003720353426617931]","[0.02047219218260916, -1.5503241346122874, 0.02047219218260916, 0.02047219218260916, 0.02047219218260916, 0.02047219218260916]",0.002,7,1
0,15,"[0.00042803162651358076, -1.5703682951683842, 0.00042803162651358076, 0.00042803162651358076, 0.00042803162651358076, 0.00042803162651358076]","[0.021932628595931068, -1.5488636981989654, 0.021932628595931068, 0.021932628595931068, 0.021932628595931068, 0.021932628595931068]",0.002,7,1
0,16,"[0.0004905408264002654, -1.5703057859684977, 0.0004905408264002654, 0.0004905408264002654, 0.0004905408264002654, 0.0004905408264002654]","[0.023392679667099976, -1.5474036471277965, 0.023392679667099976, 0.023392679667099976, 0.023392679667099976, 0.023392679667099976]",0.002,7,1
0,17,"[0.0005600833131914943, -1.5702362434817063, 0.0005600833131914943, 0.0005600833131914943, 0.0005600833131914943, 0.0005600833131914943]","[0.024852319743959288, -1.5459440070509374, 0.024852319743959288, 0.024852319743959288, 0.024852319743959288, 0.024852319743959288]",0.002,7,1
0,18,"[0.0006371733886097429, -1.570159153406288, 0.0006371733886097429, 0.0006371733886097429, 0.0006371733886097429, 0.0006371733886097429]","[0.026311523181573298, -1.5444848036133232, 0.026311523181573298, 0.026311523181573298, 0.026311523181573298, 0.026311523181573298]",0.002,7,1
0,19,"[0.0007223191056584105, -1.5700740076892394, 0.0007223191056584105, 0.0007223191056584105, 0.0007223191056584105, 0.0007223191056584105]","[0.02777026434267781, -1.5430260624522187, 0.02777026434267781, 0.02777026434267781, 0.02777026434267781, 0.02777026434267781]",0.002,7,1
0,20,"[0.0008160220926293627, -1.569980304702269, 0.0008160220926293627, 0.0008160220926293627, 0.0008160220926293627, 0.0008160220926293627]","[0.029228517598130496, -1.5415678091967662, 0.029228517598130496, 0.029228517598130496, 0.029228517598130496, 0.029228517598130496]",0.002,7,1
0,21,"[0.0009187773807390212, -1.5698775494141595, 0.0009187773807390212, 0.0009187773807390212, 0.0009187773807390212, 0.0009187773807390212]","[0.030686257327361223, -1.5401100694675354, 0.030686257327361223, 0.030686257327361223, 0.030686257327361223, 0.030686257327361223]",0.002,7,1
0,22,"[0.0010316567319047973, -1.5697646700629937, 0.0010316567319047973, 0.0010316567319047973, 0.0010316567319047973, 0.0010316567319047973]","[0.0321434579188222, -1.5386528688760743, 0.0321434579188222, 0.0321434579188222, 0.0321434579188222, 0.0321434579188222]",0.002,7,1
0,23,"[0.001155137551310069, -1.5696411892435886, 0.001155137551310069, 0.001155137551310069, 0.001155137551310069, 0.001155137551310069]","[0.0336000937704379, -1.5371962330244586, 0.0336000937704379, 0.0336000937704379, 0.0336000937704379, 0.0336000937704379]",0.002,7,1
0,24,"[0.0012896899337093296, -1.5695066368611892, 0.0012896899337093296, 0.0012896899337093296, 0.0012896899337093296, 0.0012896899337093296]","[0.03505613929005496, -1.5357401875048415, 0.03505613929005496, 0.03505613929005496, 0.03505613929005496, 0.03505613929005496]",0.002,7,1
0,25,"[0.0014357765090082398, -1.5693605502858903, 0.0014357765090082398, 0.0014357765090082398, 0.0014357765090082398, 0.0014357765090082398]","[0.03651156889589173, -1.5342847578990049, 0.03651156889589173, 0.03651156889589173, 0.03651156889589173, 0.03651156889589173]",0.002,7,1
0,26,"[0.0015938522917599283, -1.5692024745031388, 0.0015938522917599283, 0.0015938522917599283, 0.0015938522917599283, 0.0015938522917599283]","[0.037966357016987785, -1.5328299697779089, 0.037966357016987785, 0.037966357016987785, 0.037966357016987785, 0.037966357016987785]",0.002,7,1
0,27,"[0.0017643645346144246, -1.5690319622602846, 0.0017643645346144246, 0.0017643645346144246, 0.0017643645346144246, 0.0017643645346144246]","[0.03942047809365319, -1.5313758487012434, 0.03942047809365319, 0.03942047809365319, 0.03942047809365319, 0.03942047809365319]",0.002,7,1
0,28,"[0.0019477525857563049, -1.5688485742091425, 0.0019477525857563049, 0.0019477525857563049, 0.0019477525857563049, 0.0019477525857563049]","[0.04087390657791752, -1.529922420216979, 0.04087390657791752, 0.04087390657791752, 0.04087390657791752, 0.04087390657791752]",0.002,7,1
0,29,"[0.0021444477503638265, -1.568651879044535, 0.0021444477503638265, 0.0021444477503638265, 0.0021444477503638265, 0.0021444477503638265]","[0.04232661693397876, -1.528469709860918, 0.04232661693397876, 0.04232661693397876, 0.04232661693397876, 0.04232661693397876]",0.002,7,1
0,30,"[0.002354873156121019, -1.568441453638778, 0.002354873156121019, 0.002354873156121019, 0.002354873156121019, 0.002354873156121019]","[0.043778583638651954, -1.5270177431562446, 0.043778583638651954, 0.043778583638651954, 0.043778583638651954, 0.043778583638651954]",0.002,7,1
0,31,"[0.0025794436228123866, -1.568216883172087, 0.0025794436228123866, 0.0025794436228123866, 0.0025794436228123866, 0.0025794436228123866]","[0.045229781181817634, -1.525566545613079, 0.045229781181817634, 0.045229781181817634, 0.045229781181817634, 0.045229781181817634]",0.002,7,1
0,32,"[0.0028185655360280725, -1.567977761258871, 0.0028185655360280725, 0.0028185655360280725, 0.0028185655360280725, 0.0028185655360280725]","[0.046680184066869974, -1.5241161427280265, 0.046680184066869974, 0.046680184066869974, 0.046680184066869974, 0.046680184066869974]",0.002,7,1
0,33,"[0.003072636725005514, -1.5677236900698936, 0.003072636725005514, 0.003072636725005514, 0.003072636725005514, 0.003072636725005514]","[0.0481297668111648, -1.5226665599837317, 0.0481297668111648, 0.0481297668111648, 0.0481297668111648, 0.0481297668111648]",0.002,7,1
0,34,"[0.0033420463446318157, -1.5674542804502671, 0.0033420463446318157, 0.0033420463446318157, 0.0033420463446318157, 0.0033420463446318157]","[0.04957850394646727, -1.5212178228484292, 0.04957850394646727, 0.04957850394646727, 0.04957850394646727, 0.04957850394646727]",0.002,7,1
0,35,"[0.003627174761629255, -1.5671691520332693, 0.003627174761629255, 0.003627174761629255, 0.003627174761629255, 0.003627174761629255]","[0.05102637001939934, -1.5197699567754972, 0.05102637001939934, 0.05102637001939934, 0.05102637001939934, 0.05102637001939934]",0.002,7,1
0,36,"[0.003928393444944524, -1.566867933349954, 0.003928393444944524, 0.003928393444944524, 0.003928393444944524, 0.003928393444944524]","[0.05247333959188701, -1.5183229872030095, 0.05247333959188701, 0.05247333959188701, 0.05247333959188701, 0.05247333959188701]",0.002,7,1
0,37,"[0.00424606486036051, -1.5665502619345384, 0.00424606486036051, 0.00424606486036051, 0.00424606486036051, 0.00424606486036051]","[0.05391938724160719, -1.5168769395532893, 0.05391938724160719, 0.05391938724160719, 0.05391938724160719, 0.05391938724160719]",0.002,7,1
0,38,"[0.004580542369347616, -1.5662157844255509, 0.004580542369347616, 0.004580542369347616, 0.004580542369347616, 0.004580542369347616]","[0.05536448756243436, -1.5154318392324622, 0.05536448756243436, 0.05536448756243436, 0.05536448756243436, 0.05536448756243436]",0.002,7,1
0,39,"[0.004932170132169815, -1.5658641566627285, 0.004932170132169815, 0.004932170132169815, 0.004932170132169815, 0.004932170132169815]","[0.05680861516488699, -1.5139877116300096, 0.05680861516488699, 0.05680861516488699, 0.05680861516488699, 0.05680861516488699]",0.002,7,1
0,40,"[0.005301283015258855, -1.5654950437796398, 0.005301283015258855, 0.005301283015258855, 0.005301283015258855, 0.005301283015258855]","[0.05825174467657355, -1.512544582118323, 0.05825174467657355, 0.05825174467657355, 0.05825174467657355, 0.05825174467657355]",0.002,7,1
