arm_idx,step,actual_q,actual_qd,target_q,expected_q,applied_torque,loop_time,robot_mode,safety_mode
0,-1,"[0.042660634964704514, -1.5279797923615952, 0.04278737703432256, 0.04270748674359126, 0.04275577515363693, 0.0427241176366806]","[-0.23963339626789093, -0.23961341381072998, -0.24089877307415009, -0.23898465931415558, -0.24230937659740448, -0.23968030512332916]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-0.6845745088181314, -16.115580187748897, -10.57527033679579, -4.015885264361981, 4.129302787048896, -0.1885400045197639]",0.002,7,1
0,-1,"[0.03445388749241829, -1.536022027289011, 0.03461343446840459, 0.034384532565734816, 0.03455318138003349, 0.03461695462465286]","[-0.26800963282585144, -0.2584884464740753, -0.26428112387657166, -0.2633135914802551, -0.2687295377254486, -0.269659161567688]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.8986570001666903, 0.5251785660727164, -1.0201332427827086, -3.416204091390929, 4.481599680802201, 0.2727507048494171]",0.002,7,1
0,-1,"[0.03092302195727825, -1.5393630501678963, 0.031096760426656544, 0.030921979541442823, 0.03099759668111801, 0.03100656531751156]","[-0.24605682492256165, -0.24825434386730194, -0.249074786901474, -0.24153238534927368, -0.25072500109672546, -0.24955938756465912]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.8757236318831603, 0.8777906227713308, -0.8439034375308183, -3.423359458738707, 4.4931629003086115, 0.27256280466473]",0.002,7,1
0,-1,"[0.027567636221647263, -1.5429066878608246, 0.027727905903951466, 0.02757350980725093, 0.02755647338926792, 0.027663875371217728]","[-0.23604510724544525, -0.23520362377166748, -0.2307722270488739, -0.23114705085754395, -0.23384717106819153, -0.23528502881526947]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.8544825676429209, 1.2400305744754188, -0.6646254049157885, -3.430143154052813, 4.503717327062274, 0.27236655802797555]",0.002,7,1
0,-1,"[0.024000849574804306, -1.5464961857399722, 0.02411824861635381, 0.02403966962780757, 0.023887328803539276, 0.023951152339577675]","[-0.21783551573753357, -0.2181144803762436, -0.2148735672235489, -0.21844764053821564, -0.21805690228939056, -0.2183474749326706]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.8334119956296135, 1.6239853219125207, -0.47509019528020424, -3.437275388082922, 4.5143179492767445, 0.27214821246923165]",0.002,7,1
0,-1,"[0.01819627173244953, -1.5523442339948197, 0.01848155656923467, 0.01838950693096919, 0.018257051706314087, 0.018274106085300446]","[-0.19024597108364105, -0.19365651905536652, -0.19257518649101257, -0.19681838154792786, -0.1897270679473877, -0.19013047218322754]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.8035390508256244, 2.2183567267029494, -0.17993512540101175, -3.4481673337018015, 4.529538578713783, 0.27177904770694356]",0.002,7,1
0,-1,"[0.014606423676013947, -1.5559677949971338, 0.014849011098043263, 0.014752193088195753, 0.014730473980307579, 0.014656659215688705]","[-0.17118439078330994, -0.17142201960086823, -0.17314086854457855, -0.17484024167060852, -0.17275331914424896, -0.17131254076957703]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7866679236172684, 2.5931555967343614, 0.00852702994467558, -3.4548429288813067, 4.538257825335274, 0.2715295423595393]",0.002,7,1
0,-1,"[0.012963010929524899, -1.5575984504869957, 0.013216797505513966, 0.013072176570556593, 0.01305701769888401, 0.013058475218713284]","[-0.16050325334072113, -0.16370518505573273, -0.1651153564453125, -0.16562823951244354, -0.16104139387607574, -0.1616348773241043]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7793731033681313, 2.7704004487440437, 0.09619618894759219, -3.457865911710778, 4.542038452332491, 0.2714087146939266]",0.002,7,1
0,-1,"[0.011026442050933838, -1.5594611217132588, 0.01129466692079717, 0.011117859477661085, 0.01115899346768856, 0.011175553314387798]","[-0.1501491814851761, -0.15652987360954285, -0.15577851235866547, -0.1517999917268753, -0.15086384117603302, -0.15282931923866272]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7717222500532956, 2.9612214187615438, 0.1933655207623466, -3.461198894888105, 4.546066890937437, 0.27127094155637793]",0.002,7,1
0,-1,"[0.009273392148315907, -1.5611832302859803, 0.009465996419088185, 0.009375615710876417, 0.009458327665925026, 0.009444577619433403]","[-0.1381697654724121, -0.14307402074337006, -0.14060653746128082, -0.1381710320711136, -0.13835397362709045, -0.139274001121521]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7649763922372996, 3.1397975689424595, 0.28256614777493705, -3.464245044215629, 4.54963352559824, 0.271142825992713]",0.002,7,1
0,-1,"[0.007738317828625441, -1.5628221615082403, 0.007911507283345998, 0.007749720210693312, 0.00791142787784338, 0.007894213311374187]","[-0.1258121281862259, -0.13002139329910278, -0.12986475229263306, -0.12302885204553604, -0.128617063164711, -0.12863785028457642]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7590340180404693, 3.3085214908041416, 0.36813469556307976, -3.467019165397841, 4.552766235746544, 0.271019543598614]",0.002,7,1
0,-1,"[0.005623036064207554, -1.564874514737614, 0.005762879048482716, 0.005612416858337355, 0.005777228623628616, 0.005848465021699667]","[-0.10704256594181061, -0.11269400268793106, -0.11185766756534576, -0.10508598387241364, -0.10748791694641113, -0.11117005348205566]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7516511740158649, 3.529285355277428, 0.4799477019999163, -3.470645168507608, 4.556702758686498, 0.27085239558715846]",0.002,7,1
0,-1,"[0.0029994507785886526, -1.5676866269535203, 0.0030930677997034195, 0.0030572849461059093, 0.0031646769493818283, 0.003185742301866412]","[-0.07794907689094543, -0.08525941520929337, -0.0800669863820076, -0.07837234437465668, -0.08145006000995636, -0.0801398903131485]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7431760904517246, 3.8113344806702347, 0.6204532170248191, -3.475170753581774, 4.561324321688584, 0.2706395545828691]",0.002,7,1
0,-1,"[0.001900900388136506, -1.5688820928665628, 0.0019114653216760757, 0.001939221019409132, 0.002057346748188138, 0.0020103573333472013]","[-0.06293704360723495, -0.06813063472509384, -0.06517183780670166, -0.06273569911718369, -0.06362514942884445, -0.06343072652816772]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7396422937203992, 3.9432490615908113, 0.6861498671713226, -3.4771426867438175, 4.56324056137454, 0.27054093538724877]",0.002,7,1
0,-1,"[0.0013280801940709352, -1.5695376486149435, 0.0013030211078088882, 0.0013879972645263194, 0.0014758107718080282, 0.0014647531788796186]","[-0.0523441806435585, -0.060428738594055176, -0.054086118936538696, -0.053381722420454025, -0.0547785721719265, -0.05433804914355278]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7379486199364067, 4.005907330939785, 0.7171656747196975, -3.478103887814384, 4.564152607678549, 0.2704902951374214]",0.002,7,1
0,-1,"[0.0007096030749380589, -1.5701021512835105, 0.0006592909442346695, 0.000758810634277296, 0.0007679176633246243, 0.0007764387410134077]","[-0.038320668041706085, -0.04158375412225723, -0.04056727886199951, -0.0377490296959877, -0.04029368981719017, -0.04244951531291008]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.736063159903418, 4.0804855680297605, 0.754174252153246, -3.4791884278788614, 4.565172974797402, 0.2704343230055334]",0.002,7,1
0,-1,"[9.057390343514271e-06, -1.5708776913084925, -5.388522185967304e-05, 1.9951457641553816e-05, 8.273467392427847e-05, 6.771087646484375e-05]","[-0.006757684983313084, -0.008126475848257542, -0.007845344953238964, -0.007433539722114801, -0.0075376322492957115, -0.006924852263182402]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.7340610076454026, 4.160150693946948, 0.7947774199772386, -3.4804126939429976, 4.566278603569293, 0.27036809953287894]",0.002,7,1
0,-1,"[5.3682953875977546e-05, -1.5709463558592738, -9.633663285057992e-05, 2.2812480590772566e-05, 0.0001144589768955484, 0.00011286258813925087]","[0.0060575841926038265, -0.010392364114522934, -0.0033005971927195787, 5.472241809911793e-06, 0.0003926933859474957, 0.0011180061846971512]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[5.821029202803572e-19, -3.7568328287896966, -3.7676593946094328, -3.7745874320457977, 4.40084432441514, 0.03986669590543579]",0.002,7,1
0,-1,"[9.088516526389867e-05, -1.5708819828429164, -6.176044553285465e-05, 0.00012592851605219835, 9.80257973424159e-05, 0.00010833263513632119]","[-0.00035608489997684956, 0.004668248351663351, 0.004000513348728418, -3.650588041637093e-06, -0.0003004706231877208, 0.00043130875565111637]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.6049754406093425e-19, -3.768039645038282, -3.771856552578979, -3.7745833981058325, 4.400844353837248, 0.0398708764345747]",0.002,7,1
0,-1,"[0.00011945946607738733, -1.5707934659770508, -2.86102294921875e-06, 5.571424450678819e-05, 0.00010703512816689909, 4.220008850097656e-05]","[-1.4941588233341463e-05, 0.002241650829091668, 0.0015964364865794778, 0.0003289325104560703, -0.0005304498481564224, -3.6640318285208195e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.0126417437177763e-19, -3.774278864120973, -3.774507777046986, -3.7745829595309366, 4.400843662350577, 0.039871332184715245]",0.002,7,1
0,-1,"[0.00015649104898329824, -1.570834299127096, 6.024037496388246e-06, 5.285322155756944e-05, 5.435943603515625e-05, 5.4030417231842875e-05]","[-1.2271036956111708e-33, -8.631200034869835e-05, 0.0002202105097239837, -0.00045360339572653174, -0.0009739549714140594, -0.0005863549886271358]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-2.1264983411633068e-19, -3.7713071397463436, -3.7732468845429, -3.774582803457052, 4.400842681777925, 0.0398714824438387]",0.002,7,1
0,-1,"[9.41826292546466e-05, -1.5708981953062953, 1.3176594869435121e-05, 0.00010220586743159288, 0.0001206765155075118, 8.139133569784462e-05]","[0.0, -0.0008076701778918505, 0.00011088840255979449, -0.000550301163457334, -0.0007367765065282583, -0.0006933201802894473]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-4.100435626050396e-19, -3.770505691539254, -3.773205806055438, -3.7745840581782373, 4.400843463788953, 0.039870231587491194]",0.002,7,1
0,-1,"[0.0001268896012334153, -1.570850511590475, -2.86102294921875e-06, 1.542150463862413e-05, 3.762817505048588e-05, 7.221698615467176e-05]","[0.0, -0.00036993774119764566, 8.096177771221846e-05, -0.0005808043642900884, -0.000995640060864389, -0.0007781879976391792]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-8.656176276668355e-20, -3.769573172196261, -3.771821817191481, -3.7745849231015796, 4.400844611780349, 0.03986932607750867]",0.002,7,1
0,-1,"[5.8027508202940226e-05, -1.570786229973539, 2.557436098271637e-05, 4.832326855463975e-05, 8.716583397472277e-05, 4.846548836212605e-05]","[-7.832232950022444e-05, 0.0003583699290174991, 7.603096310049295e-05, -0.000395774666685611, -0.0007856868323870003, -0.0007873509312048554]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.6934568827826085e-19, -3.773339491919323, -3.77423372835069, -3.774584560181444, 4.400842752093945, 0.039869726208017854]",0.002,7,1
0,-1,"[3.305769132566638e-05, -1.5708519421019496, -2.86102294921875e-06, 1.542150463862413e-05, 3.47435379808303e-05, 1.805329338822048e-05]","[-6.817364192102104e-05, 0.00022446076036430895, 6.623852823395282e-05, -0.000378734985133633, -0.00039033658686093986, -0.0005105439340695739]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-3.192296778995272e-21, -3.7716415134890653, -3.7737951122693207, -3.7745844771517145, 4.400842431837114, 0.03986980862991354]",0.002,7,1
0,-1,"[6.246566772460938e-05, -1.5708919964232386, 1.255665914356996e-06, 1.9951457641553816e-05, 4.740205440612044e-06, 2.257132473459933e-05]","[-6.019454667693935e-05, -0.0007542315870523453, 4.401324622449465e-05, -0.0003944149939343333, -0.00030234470614232123, -0.0002727087994571775]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.1690316122543488e-19, -3.774138177503171, -3.774224521106599, -3.7745847242468105, 4.400842985051251, 0.039869563183212185]",0.002,7,1
0,-1,"[8.216891001211479e-05, -1.570796628991598, 1.794496645146637e-05, 1.661359753413194e-05, 0.00010066632239613682, 4.54807304777205e-05]","[-6.838268745923415e-05, -0.000496665365062654, 4.008978066849522e-05, -0.00037108606193214655, -0.00023473783221561462, -0.00027989523368887603]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-5.433987258286948e-20, -3.7729119115816054, -3.773307155383965, -3.7745854385447917, 4.400843075866474, 0.03986884203865263]",0.002,7,1
0,-1,"[0.00011176129919476807, -1.5707818112435525, 9.137788881474762e-05, -4.367237426805559e-06, 2.5805837140069343e-05, 1.52587890625e-05]","[-0.0004204462456982583, -3.71654995459709e-17, 4.304548565414734e-05, -0.0001599564275238663, -0.00011756594176404178, -0.00018711596203502268]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.7687727115313274e-19, -3.7733386223886325, -3.7742328588199996, -3.7745836906507533, 4.400842441610359, 0.03987059516901616]",0.002,7,1
0,-1,"[0.00010734939860412851, -1.570778564815857, 1.6514454976856996e-05, -9.135609008836809e-06, 3.926166391465813e-05, -1.3653432027638246e-05]","[-0.0003991379344370216, 0.00036898019607178867, 1.5663295016565826e-06, -0.00012453834642656147, -0.00013605081767309457, -0.00013945343380328268]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-8.572672393831127e-20, -3.7702411056946588, -3.7730125048720287, -3.774586634952525, 4.400843474727594, 0.03986761779307559]",0.002,7,1
0,-1,"[1.2252332453499548e-05, -1.5708562336363734, 1.732503072560121e-06, -7.005155596928603e-05, -5.2754079000294496e-05, 2.4385213691857643e-05]","[-0.00038723854231648147, 0.00015775015344843268, 6.808393655306126e-16, -0.0001312782260356471, -0.0001401119661750272, -0.00012074215192114934]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-9.372101096833e-20, -3.773220449765485, -3.774114686196852, -3.7745862188910055, 4.400842837345607, 0.03986805996610764]",0.002,7,1
0,-1,"[8.654594421386719e-05, -1.5708300075926722, -1.9300008716527373e-05, -3.7269001342821184e-05, 5.113778752274811e-05, 1.52587890625e-05]","[-0.0003233666648156941, -0.0001533899048808962, 3.970439010264405e-27, -0.0001145665009971708, -0.0001257044350495562, -0.00011422478564782068]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-3.2872147203099663e-19, -3.7706257599008883, -3.7725179815899517, -3.774587284877269, 4.400843084993497, 0.03986696167913599]",0.002,7,1
0,-1,"[2.972353104269132e-05, -1.5708428821959437, -4.068915222887881e-05, 4.5581454894971785e-05, 5.8943507610820234e-05, 4.082417581230402e-05]","[-0.00029674742836505175, -0.00019065903325099498, 2.3154329951898757e-38, -0.00011856714991154149, -0.00014436511264648288, -0.00010959996870951727]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[3.6734677413173683e-19, -3.7718032104307126, -3.773695432119776, -3.7745850331282322, 4.400843111969094, 0.03986925074680274]",0.002,7,1
0,-1,"[4.1779519960982725e-05, -1.570834299127096, 1.732503072560121e-06, -7.228260376024309e-06, 3.4773347579175606e-05, -2.9865895406544496e-05]","[-0.0004922491498291492, -0.00011366765102138743, -0.0, -0.00011586124310269952, -0.0001120681845350191, -9.267167479265481e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.3782958995210765e-19, -3.7700740110584396, -3.7727741255746237, -3.7745865554834888, 4.40084315773662, 0.03986771276876777]",0.002,7,1
0,-1,"[7.118749635992572e-05, -1.5708099804320277, 8.885060445606996e-06, -2.820909533696181e-05, -1.7468129293263246e-05, 2.7179718017578125e-05]","[-0.0008472083136439323, -7.462512466543096e-18, -0.0, -9.33435294427909e-05, -8.158889977494255e-05, -7.36997535568662e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-6.86003629457071e-20, -3.7757355150412995, -3.774571797220249, -3.7745853636175406, 4.400841945587235, 0.03986892075783253]",0.002,7,1
0,-1,"[-2.686177388966371e-06, -1.5708066425719203, 4.178682436162262e-05, 2.114355053706163e-05, 6.4373016357421875e-06, -3.4634266988575746e-05]","[-6.673451396523034e-14, -5.838632950562529e-31, -0.0, -8.557756518712267e-05, -7.240039121825248e-05, -6.727302388753742e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-2.214676828437225e-19, -3.771310737439401, -3.7732504822359574, -3.7745859263176733, 4.400842867438691, 0.039868346664135614]",0.002,7,1
0,-1,"[2.6601079298416153e-05, -1.5708304844298304, 5.513826479131012e-05, -9.135609008836809e-06, 1.5605448425048962e-05, 2.4385213691857643e-05]","[-3.8917442031043803e-25, -3.4051552683093055e-42, -0.0, -7.988095603650436e-05, -7.923139492049813e-05, -6.25942848273553e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-1.2447227742060136e-19, -3.776569123056783, -3.7751873929981445, -3.774584099077643, 4.400842123654213, 0.0398701804968072]",0.002,7,1
0,-1,"[2.6566263841232285e-05, -1.5708548031248988, -3.1616826163372025e-05, 4.692668579053816e-06, 6.4373016357421875e-06, -2.9865895406544496e-05]","[-2.2695415578908463e-36, 0.0, -0.0, -5.100253110867925e-05, -7.282106525963172e-05, -5.869107440048538e-07]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[-4.940375499552054e-19, -3.7691678915341167, -3.7724620448933317, -3.7745860462054006, 4.400843755590894, 0.039868227337146296]",0.002,7,1
0,-1,"[3.097494118264876e-05, -1.5708519421019496, 3.2726918355763246e-05, 3.377973522944444e-05, 9.369850886287168e-06, -2.080598940068512e-05]","[0.0, 0.0, -0.0, -4.977323349482365e-13, -6.493950786534697e-05, -1.2657961102094758e-17]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[2.4893638643265376e-19, -3.7687728631040103, -3.77273233996686, -3.774586713687793, 4.400842689237224, 0.039867562126512934]",0.002,7,1
0,-1,"[7.993973849806935e-05, -1.5708519421019496, 2.9865895406544496e-05, -4.656732592778212e-05, 8.159422577591613e-05, -5.547200338185121e-06]","[0.0, 0.0, -0.0, -8.317296795627316e-31, -3.9028018826697125e-14, -2.1151933166389442e-35]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.3636072397936661e-21, -3.7750364040969937, -3.7748938449950504, -3.7745852067845447, 4.40084275193206, 0.03986907966276914]",0.002,7,1
0,-1,"[6.36404292890802e-05, -1.5707934659770508, 8.885060445606996e-06, -4.367237426805559e-06, 1.386404073855374e-05, -1.794496645146637e-05]","[0.0, 0.0, -0.0, -1.5116290554371767e-35, -7.093157504679233e-19, -3.84426615509013e-40]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[1.7705066888903917e-19, -3.7735513727610432, -3.7746594631762465, -3.7745842914710264, 4.4008437296981215, 0.03987000270280973]",0.002,7,1
