arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[0.02384425885975361, -1.5394287978163739, 0.0350573698626917, 0.05459587156262202, 0.019393807277083397, 0.03121209144592285]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02367456629872322, -1.5397690527937193, 0.03463584581484014, 0.054184122676513624, 0.019254261627793312, 0.030839156359434128]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.023476405069231987, -1.5399940398386498, 0.03444558778871709, 0.0539669233509521, 0.019183576107025146, 0.030687479302287102]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02328045852482319, -1.5403085754117747, 0.034095589314596, 0.053439422244689894, 0.0190142635256052, 0.030422581359744072]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.023105116561055183, -1.5406277489713212, 0.033703152333394826, 0.05292193471874995, 0.018859565258026123, 0.03015088476240635]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02266852930188179, -1.5411988266608496, 0.03313762346376592, 0.05198494970288081, 0.018472373485565186, 0.029626283794641495]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02232460491359234, -1.5417042852244158, 0.03248626390566045, 0.05098871767010493, 0.018190454691648483, 0.029111726209521294]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.021807674318552017, -1.5422997468015929, 0.031868759785787404, 0.04990212499584956, 0.017831388860940933, 0.028476184234023094]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02122824266552925, -1.5429478132030745, 0.03109294572939092, 0.04852144300427241, 0.01734106056392193, 0.02774740941822529]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0206014234572649, -1.5437173631838341, 0.03017312685121709, 0.047128720874450636, 0.016848688945174217, 0.026960667222738266]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.019600825384259224, -1.5450641431710501, 0.028760258351461232, 0.04472963392224116, 0.015930170193314552, 0.025569256395101547]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.018751641735434532, -1.5461500448039551, 0.027585331593648732, 0.04287628709759517, 0.015314669348299503, 0.024464581161737442]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.01793706975877285, -1.5472357154688616, 0.02638894716371709, 0.040982409114501905, 0.014672827906906605, 0.023385031148791313]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.017078416422009468, -1.5484088447741051, 0.025006596242086232, 0.03883294641461177, 0.013890892267227173, 0.02218111976981163]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.016019217669963837, -1.5496869304082175, 0.023630921040670216, 0.03663901864971919, 0.013126939535140991, 0.02091768942773342]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.015196586027741432, -1.5507622857442875, 0.022431675587789357, 0.034674449557922316, 0.012463580816984177, 0.019800685346126556]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.01450921781361103, -1.551648562108614, 0.021376911793844044, 0.033056898708007765, 0.011885958723723888, 0.018934030085802078]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.013773998245596886, -1.552638917495944, 0.020277325307027638, 0.031399770373962355, 0.01125254575163126, 0.017945796251296997]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.012699182145297527, -1.5538460363498707, 0.018872563038961232, 0.029219551677368116, 0.01038515567779541, 0.01675657369196415]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.011344180442392826, -1.5556606690264125, 0.016907993947164357, 0.026077075595519972, 0.009291216731071472, 0.014891957864165306]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.010156175121665001, -1.5570239017582317, 0.015206638966695607, 0.023577852840087843, 0.008304119110107422, 0.01338399387896061]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.009129446931183338, -1.558575316598155, 0.013589207326070607, 0.02106909334149165, 0.007473120000213385, 0.01195677649229765]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.008007971569895744, -1.5598618018305679, 0.012089077626363576, 0.01871149122204585, 0.006621167529374361, 0.010668043978512287]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.007003122009336948, -1.5610856043970962, 0.010659519826070607, 0.016432090396545362, 0.005764788947999477, 0.009388105012476444]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.006125106941908598, -1.5622524035028, 0.009297672902242482, 0.014295740718505812, 0.0050599523819983006, 0.008217090740799904]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.005228114314377308, -1.5634285549497982, 0.00802165666689092, 0.012337608928344679, 0.004335582721978426, 0.007068995852023363]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.002352377399802208, -1.5673816528036078, 0.0036547819720667007, 0.00559954225506587, 0.002110040280967951, 0.0032553700730204582]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0020667051430791616, -1.5678841346273948, 0.003102127705709279, 0.004776640529296827, 0.0017779108602553606, 0.0027383072301745415]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0011948824394494295, -1.5692129605780174, 0.001744572316304982, 0.002678080196044874, 0.001023537595756352, 0.0016256357776001096]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.000853547069709748, -1.5696117565133427, 0.0013092199908655289, 0.0020485359379271983, 0.0007423973875120282, 0.0012385845184326172]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0006822628783993423, -1.5699492565220972, 0.0009806791888635757, 0.0016103225895385265, 0.0005864708800800145, 0.0009508132934570312]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.000497911125421524, -1.570228184955642, 0.0007174650775354507, 0.0011492210575561046, 0.0004253932274878025, 0.00067363545531407]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0002349333808524534, -1.5705718032152909, 0.00024491945375615387, 0.0005280214497069835, 0.0001491730217821896, 0.00029755401192232966]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[8.654594421386719e-05, -1.570843359033102, 8.885060445606996e-06, 0.0001116234013061046, 9.054528345586732e-05, 0.0001396579755237326]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.9741284379269928e-05, -1.5709191761412562, -5.393314495449886e-05, 3.3302898071241316e-05, 7.359821029240265e-05, 9.173584112431854e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00012688948481809348, -1.5708910427489222, -1.9330142094986513e-05, 0.00010029851879878038, 6.475639384007081e-05, 0.0001067161574610509]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0001520743389846757, -1.5707723972867207, 1.732503072560121e-06, 1.9116992614698347e-05, 8.172988600563258e-05, 9.614050213713199e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00015212236030492932, -1.5707922452741805, 4.5124684469044496e-05, 9.278833355708116e-05, 9.810615301830694e-05, 9.040832810569555e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00010628699965309352, -1.570702044369984, 7.454548970997621e-06, 2.4481410644483503e-05, 0.00016830491949804127, 8.7270193034783e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[6.900649168528616e-05, -1.57080139736318, -4.291534423828125e-06, 2.018987622065538e-05, 7.81924682087265e-05, 7.195472426246852e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00010629260941641405, -1.570766643886902, 4.593526021778871e-06, 6.4535731933546e-05, 4.984995030099526e-05, 5.125999450683594e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[8.654594421386719e-05, -1.570771207098307, -1.191520641441457e-05, 3.199159588618272e-05, 2.583568675618153e-05, 7.948875281726941e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00011815250036306679, -1.570778564815857, 5.418459047490387e-05, 6.58470341186046e-05, -2.209340230763246e-06, 6.757974915672094e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[4.486064426600933e-05, -1.570766643886902, 4.5124684469044496e-05, 4.522382702631944e-05, 8.707046799827367e-05, 5.56854392925743e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[6.905889313202351e-05, -1.570795189375378, 6.6105519429982e-05, -2.4990444519090715e-05, 2.883437082346063e-05, 7.334374822676182e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00011065255239373073, -1.5707757703115313, 5.8476124898731996e-05, -1.604974780278212e-05, 3.0296934710349888e-05, 3.5994991776533425e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[7.778947474434972e-05, -1.5707830828472034, -4.76837158203125e-06, -4.128818847703997e-06, -2.209340230763246e-06, 1.5250033357006032e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00012375801452435553, -1.5707906049541016, -2.0972607671865262e-05, -1.1758213378953997e-05, 7.679843838559464e-05, -1.794496645146637e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00014441553503274918, -1.5707830828472034, 8.279481996709137e-05, 2.901136364741319e-05, 6.455075890698936e-06, 3.337860107421875e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0001106437121052295, -1.5707860988435023, 5.418459047490387e-05, 1.6271557612412835e-07, 2.740478521445766e-05, 4.812957558897324e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[8.216006244765595e-05, -1.5707848967361606, 4.178682436162262e-05, -1.1758213378953997e-05, -1.5083943502247621e-05, -5.799928774052887e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[9.086766658583656e-05, -1.5707546037486573, -1.33514404296875e-05, -4.85938838501454e-05, 1.8358230590820312e-05, 3.157854007440619e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[9.85860824584961e-05, -1.5707380003990075, 1.1746083394825746e-05, -6.921709094243056e-05, -3.0819569722950746e-05, 3.29552567563951e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[7.908960105851293e-05, -1.5707455225022677, 4.178682436162262e-05, 1.6271557612412835e-07, -3.8448964254200746e-05, -5.513826479131012e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[7.557131175417453e-05, -1.5708142719664515, 1.3653432027638246e-05, -1.6168957092332903e-05, -3.0819569722950746e-05, -4.593526021778871e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.686177388966371e-06, -1.5707649203580623, 5.8476124898731996e-05, -3.667295489506728e-05, 1.8358230590820312e-05, 3.0600458558183163e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.1000038032070734e-05, -1.5708281002440394, 2.7958546773731996e-05, 2.0785922668409285e-05, -1.9375477926075746e-05, -5.070363179981996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[5.931685882387683e-05, -1.5707922092718327, 0.0, 2.018987622065538e-05, -2.652803529912262e-05, 1.2320449968683533e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.4543533325195312e-05, -1.5708161793150843, 1.1746083394825746e-05, 4.641591992182725e-05, 1.9938293007726315e-06, -4.593526021778871e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.794496645146637e-05, -1.570778564815857, 0.0, 6.58470341186046e-05, 8.576958498451859e-05, -1.3176594869435121e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[4.7226429160218686e-05, -1.570778564815857, 8.885060445606996e-06, 4.573459289503035e-06, -2.209340230763246e-06, -7.788287561538709e-07]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.016961869027e-05, -1.5707694835731054, 3.2726918355763246e-05, -4.248028137254778e-06, -6.024037496388246e-06, -5.036989320927887e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.658367156982422e-05, -1.5707860659225226, -3.282751276856288e-05, -2.367914233403212e-05, 1.1049271051888354e-05, -5.036989320927887e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.024037496388246e-06, -1.5707785829402674, -1.811981201171875e-05, -4.128818847703997e-06, 3.188412301824428e-05, 2.4129261873895302e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.2244454157771543e-05, -1.5708161793150843, -7.388115591311362e-06, -3.667295489506728e-05, 4.3796535464935005e-05, 6.595024024136364e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.889144732558634e-05, -1.5707425636104126, 5.8476124898731996e-05, -4.248028137254778e-06, 3.0270308343460783e-05, 1.2271553714526817e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
