arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.008459870015279591, -1.5792600117125453, -0.008477410301566124, -0.008536533718444872, -0.008539501820699513, -0.008498970662252248]","[0.04340076819062233, 0.04559635743498802, 0.043749820441007614, 0.044722359627485275, 0.04366276413202286, 0.04290400445461273]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0076516310321252945, -1.5784293613829554, -0.007730730343610048, -0.007749633198120165, -0.007689301167623341, -0.007740322743551076]","[0.0618898831307888, 0.05970071628689766, 0.058764390647411346, 0.06214156374335289, 0.059272415935993195, 0.059085745364427567]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.006471935902730763, -1.5770851574339808, -0.006487693637609482, -0.006560997372009325, -0.00640279451479131, -0.006377045308248341]","[0.07884759455919266, 0.07514914125204086, 0.07749959081411362, 0.08262573182582855, 0.07868026942014694, 0.0770183727145195]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0034316221820276382, -1.574221750298971, -0.0035652879159897566, -0.0034446281245728017, -0.003289047871724904, -0.0033038298236292007]","[0.07959235459566116, 0.06832215934991837, 0.07801494747400284, 0.08080198615789413, 0.08013898134231567, 0.07948087155818939]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.002118889485494435, -1.5727697811522425, -0.002209094353020191, -0.002098874454834032, -0.001988236104146779, -0.002034489308492482]","[0.06392605602741241, 0.06701625883579254, 0.06631717830896378, 0.06316164135932922, 0.0636293888092041, 0.06439382582902908]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0005930105792444351, -1.571268697778219, -0.0005366593832150102, -0.0005539220622559071, -0.0004609266864221695, -0.0005405584918420914]","[0.0330418162047863, 0.03105010837316513, 0.03336445242166519, 0.03331669047474861, 0.030377211049199104, 0.031137995421886444]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000157658253804982, -1.5709072552123011, -0.00013928167754784226, -0.00011761606250004775, -7.325807680302887e-05, -0.00010472932924443512]","[0.015612452290952206, 0.01427996065467596, 0.0140098100528121, 0.01631230115890503, 0.0141066899523139, 0.013605061918497086]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.896654237920075e-05, -1.5708309612669886, -5.099501140648499e-05, -2.654016528325087e-05, -6.562868227177887e-05, -7.802644838506012e-05]","[-0.006291817408055067, -0.008122807368636131, -0.00814785435795784, -0.005770031828433275, -0.007582045625895262, -0.004499136935919523]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-8.8993703023732e-05, -1.5708981953062953, -0.00011552367504918948, -6.850183520512587e-05, -8.994737734013825e-05, -6.467500795537262e-05]","[-0.00033371345489285886, -0.0004220202099531889, -0.0010604310082271695, -3.135336737614125e-05, 0.00020164091256447136, -0.00034222225076518953]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.8939381734669496e-05, -1.5709568462767542, -0.00016928119293879718, -5.94419291992665e-05, -3.225008119756012e-05, -8.947054018193512e-05]","[-2.896782813621712e-09, -0.001829440938308835, -0.0006727777072228491, -3.720600216805536e-11, 0.0002495525113772601, -0.0002479034010320902]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.80128680627945e-05, -1.5709301433958949, -0.00019004421483259648, -6.397188220219618e-05, -8.994737734013825e-05, -9.423891176396637e-05]","[-3.04070439386533e-24, -0.0006870788056403399, -0.000362823368050158, 0.0004175046051386744, 0.000604909029789269, -0.00010323514288756996]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000130955372945607, -1.5709148846068324, -0.00010306834883522242, -5.205095324711806e-05, -3.701845277959137e-05, -4.8939381734669496e-05]","[-5.74532370373175e-43, -0.00011836418707389385, -6.851876969449222e-05, 0.0007069624844007194, 0.0005972586222924292, 0.00010223266144748777]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-8.1364308492482e-05, -1.5709806881346644, -0.00013485719682648778, -3.27390483398915e-05, -3.225008119756012e-05, -3.2726918355763246e-05]","[0.0, -4.1902580960595515e-06, -2.8018215743941255e-05, 0.0005419256049208343, 0.0009538331651128829, 0.00039145321352407336]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00010091463197881012, -1.5709101162352503, -0.00012743067054543644, -2.6983073730946217e-06, -7.135072817021637e-05, -3.2726918355763246e-05]","[0.0, -1.3575941857236346e-13, -5.555852999883371e-10, 0.0004164977581240237, 0.0008600185392424464, 0.0003683282411657274]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00010520616640263825, -1.5709315739073695, -0.00014819148054812104, -5.205095324711806e-05, -3.701845277959137e-05, -5.547200338185121e-06]","[0.0, 0.0007307757623493671, -2.414972668406288e-19, 0.0002655148273333907, 0.0006937833386473358, 0.00038021543878130615]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00012189546693974762, -1.5709315739073695, -0.00010230458428850397, -7.228260376024309e-06, -1.7468129293263246e-05, -3.2726918355763246e-05]","[0.0001304865290876478, 0.0004500008071772754, -1.4083355195167817e-30, 0.0003136917657684535, 0.0007121062953956425, 0.0006292915786616504]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
