arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.000157658253804982, -1.5710321865477503, -0.00015774322673678398, -1.497686419682509e-05, -8.231798280888825e-05, -6.515184511357575e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00013238588442021637, -1.5709988079466761, -0.00010202181147178635, -3.118932757573134e-05, -4.941621889287262e-05, -5.799928774052887e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000104252492086232, -1.5709520779051722, -0.00010654889774741605, -7.183969531254775e-05, -5.3707753316700746e-05, -4.464784731084137e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00014859834779912262, -1.5709763966002406, -8.834674372337759e-05, -8.507192645268447e-05, -0.000100437794820607, -3.129640688115387e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00013810793031865387, -1.570933004418844, -0.00010779911099234596, -3.560007128911025e-05, -4.560152162724762e-05, -1.2222920553028871e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00012237230409795075, -1.5709206066527308, -0.00013494491577148438, -7.243574176030165e-05, -3.415742983037262e-05, -3.2726918355763246e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00011998811830693512, -1.5709463558592738, -9.743125701788813e-05, -3.130853686528212e-05, 2.86102294921875e-06, -4.6078358785450746e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00013333955873662262, -1.5708919964232386, -9.745860006660223e-05, -6.063402209477431e-05, -1.732503072560121e-06, -8.885060445606996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-8.70863543909195e-05, -1.5709511242308558, -0.00013940570352133363, -3.0559352417469654e-06, 2.86102294921875e-06, -2.080598940068512e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00012666383852177887, -1.5709930859007777, -0.0001230330381076783, 8.86499371333116e-06, 7.152557373046875e-06, -2.080598940068512e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00011140504945927887, -1.5709883175291957, -0.00010202181147178635, -6.051481280522353e-05, -1.7468129293263246e-05, -1.6514454976856996e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.802644838506012e-05, -1.5708891354002894, -8.273396815638989e-05, -1.1758213378953997e-05, -1.7468129293263246e-05, -3.0199159795074593e-07]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[4.291534423828125e-06, -1.5709225140013636, -0.00012302398681640625, -3.560007128911025e-05, 2.286175003973767e-05, -2.5097523824513246e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-9.361897603810121e-06, -1.5709482632079066, -0.00011110305786132812, -4.430234942631728e-05, 2.758717891993001e-05, -2.9865895406544496e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.6514454976856996e-05, -1.5708939037718714, -5.199579754844308e-05, 8.86499371333116e-06, -1.5083943502247621e-05, 7.797099897288717e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.034273256474762e-05, -1.5708772144713343, -9.294343180954456e-05, -2.4990444519090715e-05, -8.088747133427887e-05, 1.9630591850727797e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[3.265511622885242e-05, -1.5709177456297816, -0.0001292380620725453, -1.1758213378953997e-05, 2.7526377380127087e-05, -6.658235658818512e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.8421803609669496e-05, -1.5709239445128382, -0.00012483801401685923, 3.771364178462022e-05, -1.7468129293263246e-05, -8.885060445606996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.8912221090138246e-05, -1.570855279962057, -0.00011110305786132812, 1.6271557612412835e-07, 6.410211426555179e-06, 3.724861016962677e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.0199159795074593e-07, -1.570843359033102, -5.3861134801991284e-05, 1.637517895503038e-05, -2.175966371709137e-05, -1.794496645146637e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.557436098271637e-05, -1.5707815055114516, -3.7331941712182015e-05, -4.561365161137587e-05, -2.9865895406544496e-05, -2.9865895406544496e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.8476124898731996e-05, -1.5707633880450267, -6.755991489626467e-05, -2.4990444519090715e-05, -1.0792409078419496e-05, 7.788181392243132e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[4.0255472413264215e-05, -1.5708400211729945, -9.631847933633253e-05, -8.658771850633684e-06, 1.8358230590820312e-05, -2.2236500875294496e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.9402638570606996e-05, -1.5708261928954066, -2.714329821174033e-05, -3.667295489506728e-05, -2.652803529912262e-05, -3.0819569722950746e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.6226043701171875e-06, -1.5708443127074183, -6.010281867929734e-05, -1.1758213378953997e-05, -8.408223287403871e-06, 2.4056982510956004e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.4130269185841371e-05, -1.5707886976054688, -1.936328953888733e-05, 1.2083644531202253e-05, 1.1151109902129974e-05, 3.3289657039858866e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.797212709599762e-05, -1.5708776913084925, -1.4781951904296875e-05, 2.901136364741319e-05, 2.0081699403817765e-05, -2.652803529912262e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.161955970019335e-05, -1.5708309612669886, -3.623700104071759e-05, 1.637517895503038e-05, 3.661742448457517e-05, 3.3643680126260733e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.070363179981996e-06, -1.5708476505675257, -1.4745462976861745e-05, -3.238142047123915e-05, 4.3932166590821e-05, -1.7468129293263246e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.1637896022875793e-05, -1.5708066425719203, -2.260446490254253e-05, 7.553691528272566e-06, -6.024037496388246e-06, 2.1183514036238194e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.07341890927637e-05, -1.5708352528014125, -3.169774936395697e-05, -2.4990444519090715e-05, 2.7526377380127087e-05, -8.885060445606996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.6226043701171875e-06, -1.5708524189391078, -1.0339448635932058e-05, 7.553691528272566e-06, -1.7468129293263246e-05, 5.693513958249241e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.070363179981996e-06, -1.5708142719664515, -3.169774936395697e-05, 1.649438824458116e-05, 2.0099640096304938e-05, 2.8459850000217557e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.4634266988575746e-05, -1.5707861079639152, -1.0263920557918027e-05, 7.02577778319835e-05, 6.48235363769345e-05, 1.9609928131103516e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.557436098271637e-05, -1.5708524189391078, -2.262854468426667e-05, -1.306951556401259e-05, -1.732503072560121e-06, 2.849497104762122e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[4.0110917325364426e-05, -1.5707934659770508, -1.3562447747972328e-05, -4.248028137254778e-06, -3.5587941304981996e-05, 1.52675092977006e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.904964301502332e-05, -1.5708095035948695, 1.3653432027638246e-05, 4.573459289503035e-06, 1.5630164853064343e-05, 7.776021448080428e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.595424348328379e-06, -1.5708142719664515, -7.451578767359024e-06, 2.4481410644483503e-05, -1.0792409078419496e-05, -1.794496645146637e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,1,"[1.4534502952301409e-05, -1.5708023510374964, -1.024292032525409e-05, -3.238142047123915e-05, -1.0792409078419496e-05, -1.794496645146637e-05]","[0.0004387367163421333, -1.5703575900785545, 0.0004387367163421333, 0.0004387367163421333, 0.0004387367163421333, 0.0004387367163421333]",0.002,7,1
0,2,"[1.904964301502332e-05, -1.5708428821959437, -2.387521271884907e-05, -1.1758213378953997e-05, -1.732503072560121e-06, -7.788287561538709e-07]","[0.0008774727395818924, -1.5699188540553146, 0.0008774727395818924, 0.0008774727395818924, 0.0008774727395818924, 0.0008774727395818924]",0.002,7,1
0,3,"[1.9037723177461885e-05, -1.5707886976054688, -1.4745627595402766e-05, -1.604974780278212e-05, -1.5083943502247621e-05, -1.3176594869435121e-05]","[0.0013162073766179979, -1.5694801194182786, 0.0013162073766179979, 0.0013162073766179979, 0.0013162073766179979, 0.0013162073766179979]",0.002,7,1
0,4,"[-9.361897603810121e-06, -1.5708352528014125, -5.726027302443981e-05, -3.238142047123915e-05, 1.927835910464637e-06, -2.5097523824513246e-05]","[0.0017549399343513602, -1.5690413868605453, 0.0017549399343513602, 0.0017549399343513602, 0.0017549399343513602, 0.0017549399343513602]",0.002,7,1
0,5,"[4.469823761610314e-05, -1.5707980595030726, -4.3675900087691844e-05, -1.1758213378953997e-05, 1.9431108739809133e-06, 4.034649100503884e-05]","[0.002193669719686175, -1.5686026570752103, 0.002193669719686175, 0.002193669719686175, 0.002193669719686175, 0.002193669719686175]",0.002,7,1
0,6,"[4.469823761610314e-05, -1.5707980595030726, -4.3675900087691844e-05, -1.1758213378953997e-05, 1.9431108739809133e-06, 4.034649100503884e-05]","[0.0026323960395310173, -1.5681639307553656, 0.0026323960395310173, 0.0026323960395310173, 0.0026323960395310173, 0.0026323960395310173]",0.002,7,1
0,7,"[-1.732503072560121e-06, -1.5707634780813642, -5.5588021496078e-05, -3.238142047123915e-05, 1.837625495682005e-05, -7.788287561538709e-07]","[0.003071118200799937, -1.5677252085940967, 0.003071118200799937, 0.003071118200799937, 0.003071118200799937, 0.003071118200799937]",0.002,7,1
0,8,"[2.8106927857152186e-05, -1.5707815146555113, -5.649331797030754e-06, -4.128818847703997e-06, 2.7550697268452495e-05, -1.3176594869435121e-05]","[0.0035098355104135528, -1.567286491284483, 0.0035098355104135528, 0.0035098355104135528, 0.0035098355104135528, 0.0035098355104135528]",0.002,7,1
0,9,"[1.9070619600825012e-05, -1.5708066425719203, 8.885060445606996e-06, -1.7480259277391497e-05, 5.895566937397234e-05, -2.2236500875294496e-05]","[0.00394854727530015, -1.5668477795195963, 0.00394854727530015, 0.00394854727530015, 0.00394854727530015, 0.00394854727530015]",0.002,7,1
0,10,"[7.185817594290711e-06, -1.5707906140990708, 4.9893056051075746e-05, 3.34221073607921e-05, 3.478527287370525e-05, 2.2741556676919572e-05]","[0.00438725280239677, -1.5664090739924998, 0.00438725280239677, 0.00438725280239677, 0.00438725280239677, 0.00438725280239677]",0.002,7,1
0,11,"[3.391404607100412e-05, -1.5708023510374964, 3.2726918355763246e-05, 2.7700061462354597e-05, 7.078647468006238e-05, 6.319832755252719e-05]","[0.004825951398650312, -1.5659703753962462, 0.004825951398650312, 0.004825951398650312, 0.004825951398650312, 0.004825951398650312]",0.002,7,1
0,12,"[6.870722427265719e-05, -1.5707425636104126, 3.129640688115387e-05, 4.391252484126085e-05, 0.00010702609870349988, 0.000132954737637192]","[0.005264642371018622, -1.565531684423878, 0.005264642371018622, 0.005264642371018622, 0.005264642371018622, 0.005264642371018622]",0.002,7,1
0,13,"[6.870722427265719e-05, -1.5707425636104126, 3.129640688115387e-05, 4.391252484126085e-05, 0.00010702609870349988, 0.000132954737637192]","[0.005703325026471591, -1.565093001768425, 0.005703325026471591, 0.005703325026471591, 0.005703325026471591, 0.005703325026471591]",0.002,7,1
0,14,"[9.566645894665271e-05, -1.5706404777777898, 0.00012618700136357575, 0.00011233865704340928, 8.891153265722096e-05, 0.00014273557462729514]","[0.006141998671992247, -1.5646543281229044, 0.006141998671992247, 0.006141998671992247, 0.006141998671992247, 0.006141998671992247]",0.002,7,1
0,15,"[0.00010154497431358323, -1.5706569167417292, 0.00014573732484990387, 0.00012032567944331163, 0.00019860267639160156, 0.00018749995797406882]","[0.006580662614577854, -1.5642156641803187, 0.006580662614577854, 0.006580662614577854, 0.006580662614577854, 0.006580662614577854]",0.002,7,1
0,16,"[0.00011637961870292202, -1.570634651773009, 0.0002358595477502945, 0.00024179994549555772, 0.0002014212659560144, 0.00021476422261912376]","[0.0070193161612410035, -1.5637770106336555, 0.0070193161612410035, 0.0070193161612410035, 0.0070193161612410035, 0.0070193161612410035]",0.002,7,1
0,17,"[0.00011637961870292202, -1.570634651773009, 0.0002358595477502945, 0.00024179994549555772, 0.0002014212659560144, 0.00021476422261912376]","[0.0074579586190107105, -1.563338368175886, 0.0074579586190107105, 0.0074579586190107105, 0.0074579586190107105, 0.0074579586190107105]",0.002,7,1
0,18,"[0.00022475219157058746, -1.5705113076004018, 0.00027925172914677887, 0.0002730327793578624, 0.0002936444361694157, 0.00029211651417426765]","[0.007896589294933507, -1.5628997374999631, 0.007896589294933507, 0.007896589294933507, 0.007896589294933507, 0.007896589294933507]",0.002,7,1
0,19,"[0.0002093933435389772, -1.5705007628460699, 0.0002701918231409195, 0.0002674299427489757, 0.0003281965327914804, 0.00033276795875281096]","[0.008335207496074538, -1.562461119298822, 0.008335207496074538, 0.008335207496074538, 0.008335207496074538, 0.008335207496074538]",0.002,7,1
0,20,"[0.0002831553283613175, -1.570514516239502, 0.0003469626056116226, 0.0003450351902465343, 0.0003309160238131881, 0.0003433649835642427]","[0.008773812529518655, -1.5620225142653779, 0.008773812529518655, 0.008773812529518655, 0.008773812529518655, 0.008773812529518655]",0.002,7,1
0,21,"[0.0002906322479248047, -1.5704546731761475, 0.0003832022296350601, 0.0003525453754882335, 0.00037602853262797, 0.00040005019400268793]","[0.009212403702371514, -1.561583923092525, 0.009212403702371514, 0.009212403702371514, 0.009212403702371514, 0.009212403702371514]",0.002,7,1
0,22,"[0.0003551125410012901, -1.5704307121089478, 0.000512425099508107, 0.00037507593121333116, 0.0004543146933428943, 0.00041987342410720885]","[0.009650980321760663, -1.561145346473136, 0.009650980321760663, 0.009650980321760663, 0.009650980321760663, 0.009650980321760663]",0.002,7,1
0,23,"[0.00041512001189403236, -1.5703284888625895, 0.0005243460284631851, 0.0004408794590453624, 0.0004888668190687895, 0.0004720699798781425]","[0.010089541694836647, -1.56070678510006, 0.010089541694836647, 0.010089541694836647, 0.010089541694836647, 0.010089541694836647]",0.002,7,1
0,24,"[0.0004556392377708107, -1.5702760077295643, 0.0005767981158655289, 0.0004809337803344249, 0.000503844756167382, 0.0004664994194172323]","[0.010528087128774092, -1.5602682396661225, 0.010528087128774092, 0.010528087128774092, 0.010528087128774092, 0.010528087128774092]",0.002,7,1
0,25,"[0.0005278060561977327, -1.5702371697737654, 0.0005644003497522476, 0.0005454260059813976, 0.0005439636297523975, 0.0005635544075630605]","[0.010966615930772807, -1.5598297108641237, 0.010966615930772807, 0.010966615930772807, 0.010966615930772807, 0.010966615930772807]",0.002,7,1
0,26,"[0.0005984538584016263, -1.5702100980309588, 0.0007208029376428726, 0.0005981165119628429, 0.0006013464881107211, 0.0005710811237804592]","[0.01140512740805887, -1.5593911993868377, 0.01140512740805887, 0.01140512740805887, 0.01140512740805887, 0.01140512740805887]",0.002,7,1
0,27,"[0.0005830407026223838, -1.5701095924344664, 0.000714604054586232, 0.0006162363239745616, 0.000616354460362345, 0.0005866765859536827]","[0.011843620867885736, -1.5589527059270107, 0.011843620867885736, 0.011843620867885736, 0.011843620867885736, 0.011843620867885736]",0.002,7,1
0,28,"[0.0006762096891179681, -1.570070663732924, 0.000748936329976857, 0.0007223325916747569, 0.0006976075237616897, 0.0007118842331692576]","[0.01228209561753532, -1.5585142311773612, 0.01228209561753532, 0.01228209561753532, 0.01228209561753532, 0.01228209561753532]",0.002,7,1
0,29,"[0.0007196878432296216, -1.5699941705427882, 0.0009010473834436539, 0.0007328230091552257, 0.0006990671390667558, 0.0007228762842714787]","[0.012720550964319092, -1.5580757758305774, 0.012720550964319092, 0.012720550964319092, 0.012720550964319092, 0.012720550964319092]",0.002,7,1
0,30,"[0.000812856771517545, -1.5698753260406484, 0.0009401480304163101, 0.0007766920277099132, 0.0007895126473158598, 0.0008374053868465126]","[0.01315898621557918, -1.5576373405793174, 0.01315898621557918, 0.01315898621557918, 0.01315898621557918, 0.01315898621557918]",0.002,7,1
0,31,"[0.0008848682628013194, -1.5698124048397695, 0.0010102430926721695, 0.000853105182311964, 0.0009020223515108228, 0.0008845694828778505]","[0.013597400678689451, -1.5571989261162071, 0.013597400678689451, 0.013597400678689451, 0.013597400678689451, 0.013597400678689451]",0.002,7,1
0,32,"[0.0009236549376510084, -1.5697599703310807, 0.0011790434466760757, 0.0009245115467528819, 0.0009260125225409865, 0.0009280149242840707]","[0.014035793661056617, -1.5567605331338399, 0.014035793661056617, 0.014035793661056617, 0.014035793661056617, 0.014035793661056617]",0.002,7,1
0,33,"[0.0010076974285766482, -1.569706169921421, 0.0011881033526819351, 0.0009965139576415538, 0.0010234878864139318, 0.0010044412920251489]","[0.014474164470121325, -1.5563221623247752, 0.014474164470121325, 0.014474164470121325, 0.014474164470121325, 0.014474164470121325]",0.002,7,1
0,34,"[0.0010255362140014768, -1.5696010617869725, 0.0012691656695764664, 0.001084728831909132, 0.001063021132722497, 0.0010684827575460076]","[0.014912512413359249, -1.5558838143815372, 0.014912512413359249, 0.014912512413359249, 0.014912512413359249, 0.014912512413359249]",0.002,7,1
0,35,"[0.001187703455798328, -1.5695124742672597, 0.0013602415667932632, 0.0011737781712035655, 0.0011331557761877775, 0.0011393788736313581]","[0.015350836798282188, -1.5554454899966144, 0.015350836798282188, 0.015350836798282188, 0.015350836798282188, 0.015350836798282188]",0.002,7,1
0,36,"[0.0012990800896659493, -1.5694044706509267, 0.0014284292804163101, 0.0012412506290893077, 0.0012550964020192623, 0.001236654818058014]","[0.01578913693243915, -1.5550071898624573, 0.01578913693243915, 0.01578913693243915, 0.01578913693243915, 0.01578913693243915]",0.002,7,1
0,37,"[0.0013180638197809458, -1.5693158649704237, 0.0015619436847131851, 0.0012714105793456554, 0.0013106269761919975, 0.0013562279054895043]","[0.016227412123417467, -1.5545689146714792, 0.016227412123417467, 0.016227412123417467, 0.016227412123417467, 0.016227412123417467]",0.002,7,1
0,38,"[0.0014606661861762404, -1.569164502351061, 0.0016778151141565445, 0.0014003950306396007, 0.0014401755761355162, 0.001444528461433947]","[0.01666566167884386, -1.5541306651160527, 0.01666566167884386, 0.01666566167884386, 0.01666566167884386, 0.01666566167884386]",0.002,7,1
0,39,"[0.001568834064528346, -1.5690475005288427, 0.0017402807818811539, 0.0015243726917724132, 0.0016190687892958522, 0.0015481897862628102]","[0.017103884906385567, -1.553692441888511, 0.017103884906385567, 0.017103884906385567, 0.017103884906385567, 0.017103884906385567]",0.002,7,1
0,40,"[0.0016650100005790591, -1.5690085766003286, 0.0018981138812463882, 0.0015788513370971202, 0.0015991582768037915, 0.0016189813613891602]","[0.017542081113751395, -1.5532542456811451, 0.017542081113751395, 0.017542081113751395, 0.017542081113751395, 0.017542081113751395]",0.002,7,1
0,41,"[0.001817814540117979, -1.568838996845745, 0.00195485750307256, 0.0017574268528441905, 0.001744998968206346, 0.0017236628336831927]","[0.017980249608692853, -1.5528160771862036, 0.017980249608692853, 0.017980249608692853, 0.017980249608692853, 0.017980249608692853]",0.002,7,1
0,42,"[0.001963552087545395, -1.5687417846969147, 0.0021432081805627945, 0.0018734174915771007, 0.0018232956063002348, 0.0018570022657513618]","[0.018418389699005232, -1.5523779370958912, 0.018418389699005232, 0.018418389699005232, 0.018418389699005232, 0.018418389699005232]",0.002,7,1
0,43,"[0.0020698681473731995, -1.5685989188826461, 0.0022376219378870132, 0.0019572216221313, 0.0019766411278396845, 0.001979921944439411]","[0.01885650069252868, -1.5519398261023678, 0.01885650069252868, 0.01885650069252868, 0.01885650069252868, 0.01885650069252868]",0.002,7,1
0,44,"[0.0021657864563167095, -1.5684687230135133, 0.0023787657367151382, 0.002071185702941847, 0.0020963854622095823, 0.0021120496094226837]","[0.01929458189714932, -1.5515017448977473, 0.01929458189714932, 0.01929458189714932, 0.01929458189714932, 0.01929458189714932]",0.002,7,1
0,45,"[0.0022843433544039726, -1.5683576877093692, 0.0025275389300745132, 0.0022082763859252452, 0.0022455535363405943, 0.002240891335532069]","[0.01973263262080034, -1.5510636941740963, 0.01973263262080034, 0.01973263262080034, 0.01973263262080034, 0.01973263262080034]",0.002,7,1
0,46,"[0.0024072143714874983, -1.568212151327618, 0.0026267210589807632, 0.002414508456848097, 0.0023656263947486877, 0.002405487233772874]","[0.020170652171463074, -1.5506256746234335, 0.020170652171463074, 0.020170652171463074, 0.020170652171463074, 0.020170652171463074]",0.002,7,1
0,47,"[0.002606999361887574, -1.568014001041167, 0.0027917067157190445, 0.002532764072082472, 0.002577683888375759, 0.0025241924449801445]","[0.0206086398571681, -1.5501876869377285, 0.0206086398571681, 0.0206086398571681, 0.0206086398571681, 0.0206086398571681]",0.002,7,1
0,48,"[0.002795966574922204, -1.5678881914685299, 0.002934281026021779, 0.002656860942504835, 0.002666362328454852, 0.0026890740264207125]","[0.02104659498599634, -1.5497497318089002, 0.02104659498599634, 0.02104659498599634, 0.02104659498599634, 0.02104659498599634]",0.002,7,1
0,49,"[0.002935584634542465, -1.5677306466135015, 0.0030501524554651382, 0.0028453308292846202, 0.002784783486276865, 0.0027869022451341152]","[0.021484516866080144, -1.5493118099288163, 0.021484516866080144, 0.021484516866080144, 0.021484516866080144, 0.021484516866080144]",0.002,7,1
0,50,"[0.0030614747665822506, -1.567574565331899, 0.0032694975482385757, 0.002980633372924757, 0.003016397124156356, 0.002988811582326889]","[0.0219224048056044, -1.5488739219892922, 0.0219224048056044, 0.0219224048056044, 0.0219224048056044, 0.0219224048056044]",0.002,7,1
0,51,"[0.0030614747665822506, -1.567574565331899, 0.0032694975482385757, 0.002980633372924757, 0.003016397124156356, 0.002988811582326889]","[0.02236025811280759, -1.548436068682089, 0.02236025811280759, 0.02236025811280759, 0.02236025811280759, 0.02236025811280759]",0.002,7,1
0,52,"[0.0032459869980812073, -1.5674321286245068, 0.0034259001361292007, 0.003128333682678175, 0.003126096213236451, 0.0031523569487035275]","[0.022798076095982937, -1.5479982506989136, 0.022798076095982937, 0.022798076095982937, 0.022798076095982937, 0.022798076095982937]",0.002,7,1
0,53,"[0.00362717779353261, -1.567051315014698, 0.0037649313556116226, 0.0034838157841186046, 0.0034790346398949623, 0.003470836440101266]","[0.023235858063479446, -1.547560468731417, 0.023235858063479446, 0.023235858063479446, 0.023235858063479446, 0.023235858063479446]",0.002,7,1
0,54,"[0.0038100380916148424, -1.5668667008033772, 0.00396138826479131, 0.0037131744572143077, 0.003704735543578863, 0.003700897330418229]","[0.023673603323703017, -1.5471227234711935, 0.023673603323703017, 0.023673603323703017, 0.023673603323703017, 0.023673603323703017]",0.002,7,1
0,55,"[0.0040774596855044365, -1.5667407026379188, 0.0041535536395471695, 0.00387219964947505, 0.00392549904063344, 0.003867770778015256]","[0.02411131118511755, -1.5466850156097791, 0.02411131118511755, 0.02411131118511755, 0.02411131118511755, 0.02411131118511755]",0.002,7,1
0,56,"[0.004230104852467775, -1.566502269157656, 0.004312817250387013, 0.004084034557006788, 0.004081901628524065, 0.004080397076904774]","[0.02454898095624604, -1.5462473458386505, 0.02454898095624604, 0.02454898095624604, 0.02454898095624604, 0.02454898095624604]",0.002,7,1
0,57,"[0.004446066915988922, -1.5662650789930304, 0.004526440297262013, 0.004337115878723097, 0.004231972619891167, 0.00428865198045969]","[0.024986611945671616, -1.545809714849225, 0.024986611945671616, 0.024986611945671616, 0.024986611945671616, 0.024986611945671616]",0.002,7,1
