arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.00011426607240849762, -1.5709902248778285, -0.00022389626246877015, 3.0203456542921003e-05, -1.3176594869435121e-05, -2.080598940068512e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000123325978414357, -1.5709644756712855, -0.00022387818899005651, -7.228260376024309e-06, -2.557436098271637e-05, -4.178682436162262e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.990663637334137e-05, -1.5709687672057093, -0.00021195717272348702, 4.692668579053816e-06, 2.002716064453125e-05, 3.337860107421875e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00011903444399052887, -1.5709721050658167, -0.0001875779707916081, 4.692668579053816e-06, -4.560152162724762e-05, 2.8975209716008976e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-8.1364308492482e-05, -1.5708934269347132, -0.0001501550286775455, -1.1758213378953997e-05, -1.3176594869435121e-05, -1.3653432027638246e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.230440248662262e-05, -1.5708772144713343, -0.00015022441220935434, -4.367237426805559e-06, -1.732503072560121e-06, 1.9776820408878848e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.41981707971695e-05, -1.5709525547423304, -0.00011851787712657824, -7.228260376024309e-06, -2.175966371709137e-05, -2.9865895406544496e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.7522450582325746e-05, -1.5709406338133753, -0.00015191503916867077, -1.1758213378953997e-05, -6.705919374638825e-05, 7.946252480905969e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-9.042421449834137e-05, -1.5709072552123011, -0.00010935218597296625, -1.1758213378953997e-05, 1.5556812286376953e-05, -1.1746083394825746e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.4143849508106996e-05, -1.5708486042418421, -0.000153152592247352, -9.591997180180556e-05, 2.7462319849291816e-05, 1.0740757716121152e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.2263661519825746e-05, -1.570850511590475, -9.407548350282013e-05, -5.3719883300829e-05, 6.4373016357421875e-06, 2.9020768124610186e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.135072817021637e-05, -1.570855279962057, -0.00011230456584598869, -4.918993029789931e-05, -5.036989320927887e-05, 5.75919148104731e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.5124684469044496e-05, -1.5707886976054688, -2.5492190616205335e-05, 2.114355053706163e-05, -6.705919374638825e-05, 2.9038923457846977e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[3.56888776877895e-05, -1.5708309612669886, -7.205978909041733e-05, -3.27390483398915e-05, -1.732503072560121e-06, -1.794496645146637e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.135072817021637e-05, -1.5708352528014125, -2.9971142794238403e-05, -3.7269001342821184e-05, 6.4373016357421875e-06, 4.543256727629341e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.8912221090138246e-05, -1.5707886976054688, -7.433379778376548e-06, -4.367237426805559e-06, -1.0792409078419496e-05, -7.788287561538709e-07]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.6408515623188578e-06, -1.5708161793150843, 8.885060445606996e-06, -2.081811938481337e-05, -2.557436098271637e-05, -8.885060445606996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.2263661519825746e-05, -1.5708281002440394, 4.116688863575746e-06, -9.135609008836809e-06, 7.152557373046875e-06, -4.116688863575746e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.797212709599762e-05, -1.5707934659770508, -3.160419873893261e-05, 3.0203456542921003e-05, 1.5532492398051545e-05, -1.794496645146637e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-8.041063417607575e-05, -1.570755863100505, 4.178682436162262e-05, -3.7269001342821184e-05, -2.652803529912262e-05, -2.271333803349762e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.0199159795074593e-07, -1.5708309612669886, -1.4791005924053025e-05, 4.73695942382335e-05, -2.175966371709137e-05, 2.441837204969488e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.324449648076325e-05, -1.5707934659770508, -7.433379778376548e-06, 2.4481410644483503e-05, -4.1309987203419496e-05, -8.885060445606996e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.6514454976856996e-05, -1.5707975826659144, 5.418459047490387e-05, 2.114355053706163e-05, -8.408223287403871e-06, 3.3563799206604017e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.6226043701171875e-06, -1.5708476505675257, -1.2014882486255374e-05, 1.2083644531202253e-05, -2.652803529912262e-05, 7.946252480905969e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.070363179981996e-06, -1.5708190403380335, 8.885060445606996e-06, 1.3752574584913191e-05, 3.190262941643596e-05, 1.070142025128007e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[7.225145054690074e-06, -1.570778564815857, -1.642424103920348e-05, 2.5673503539991316e-05, 4.829120734939352e-05, 7.958411515573971e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.6366608178941533e-05, -1.5708443127074183, -2.1020650819991715e-05, 2.9249782226514753e-05, -3.892580141240387e-05, -4.369417299443512e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.7522450582325746e-05, -1.5708476505675257, 1.794496645146637e-05, -1.6288166381883684e-05, -6.705919374638825e-05, 1.9797820641542785e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.0199159795074593e-07, -1.5708323917784632, -5.268194217933342e-05, -4.367237426805559e-06, -5.4661427633106996e-05, -4.116688863575746e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[1.1703848031174857e-05, -1.5707860869227552, 3.4634266988575746e-05, 2.114355053706163e-05, -1.0792409078419496e-05, 4.543256727629341e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.2290822164357e-05, -1.570778564815857, 1.794496645146637e-05, 4.0932292602491316e-05, -6.024037496388246e-06, 6.052016033208929e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.895296205693512e-05, -1.5708066425719203, 1.3176594869435121e-05, 3.819047894282335e-05, 6.490801297331927e-06, 7.967671990627423e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.5124684469044496e-05, -1.5708567104735316, 8.885060445606996e-06, 2.5673503539991316e-05, 7.692826329730451e-05, 4.080613871337846e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.7032033101856996e-05, -1.5707975826659144, 5.513826479131012e-05, 1.2083644531202253e-05, -1.0792409078419496e-05, 5.757391772931442e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,1,"[-5.070363179981996e-06, -1.5708524189391078, 4.178682436162262e-05, -1.1758213378953997e-05, 4.83393669128418e-05, -1.794496645146637e-05]","[0.0008776483039858048, -1.5699186784909107, 0.0008776483039858048, 0.0008776483039858048, 0.0008776483039858048, 0.0008776483039858048]",0.002,7,1
0,2,"[-1.4130269185841371e-05, -1.5707975826659144, -2.3926666472107172e-05, -4.465997729496962e-05, 3.4749507904052734e-05, 4.548998913378455e-05]","[0.001755291059830304, -1.5690410357350661, 0.001755291059830304, 0.001755291059830304, 0.001755291059830304, 0.001755291059830304]",0.002,7,1
0,3,"[-6.658235658818512e-05, -1.5708066425719203, 5.990663637334137e-05, 4.692668579053816e-06, -3.5587941304981996e-05, 2.2489079128718004e-05]","[0.0026329227194272654, -1.5681634040754693, 0.0026329227194272654, 0.0026329227194272654, 0.0026329227194272654, 0.0026329227194272654]",0.002,7,1
0,4,"[-5.418459047490387e-05, -1.570784406071045, -5.615675945591647e-06, -1.6288166381883684e-05, -1.985231508427887e-05, 4.8465346480952576e-05]","[0.003510537734740602, -1.567285789060156, 0.003510537734740602, 0.003510537734740602, 0.003510537734740602, 0.003510537734740602]",0.002,7,1
0,5,"[-3.034273256474762e-05, -1.570843359033102, 2.557436098271637e-05, 3.819047894282335e-05, 1.5532492398051545e-05, -8.885060445606996e-06]","[0.004388130557839446, -1.566408196237057, 0.004388130557839446, 0.004388130557839446, 0.004388130557839446, 0.004388130557839446]",0.002,7,1
0,6,"[7.225364697660552e-06, -1.5708023510374964, -7.421278496622108e-06, -9.016399719286028e-06, -1.9375477926075746e-05, 1.9788742065429688e-05]","[0.00526569564093322, -1.5655306311539634, 0.00526569564093322, 0.00526569564093322, 0.00526569564093322, 0.00526569564093322]",0.002,7,1
0,7,"[-4.7032033101856996e-05, -1.5708023510374964, 4.116688863575746e-06, 3.461420025629991e-05, -1.7468129293263246e-05, 2.9011822334723547e-05]","[0.006143227436406706, -1.56465309935849, 0.006143227436406706, 0.006143227436406706, 0.006143227436406706, 0.006143227436406706]",0.002,7,1
0,8,"[-6.324449648076325e-05, -1.5708071194090785, 8.885060445606996e-06, 2.4481410644483503e-05, -3.0819569722950746e-05, 2.7179718017578125e-05]","[0.007020720396855121, -1.5637756063980415, 0.007020720396855121, 0.007020720396855121, 0.007020720396855121, 0.007020720396855121]",0.002,7,1
0,9,"[4.478495247894898e-05, -1.5707860750010987, -4.76837158203125e-06, -9.016399719286028e-06, 3.765249130083248e-05, -1.255665914356996e-06]","[0.007898168975119177, -1.5628981578197774, 0.007898168975119177, 0.007898168975119177, 0.007898168975119177, 0.007898168975119177]",0.002,7,1
0,10,"[5.213975964579731e-05, -1.5707500193278356, 2.843538393193512e-05, 9.5053310058546e-05, 8.717814489500597e-05, 8.867363067111e-05]","[0.008775567624320156, -1.5620207591705764, 0.008775567624320156, 0.008775567624320156, 0.008775567624320156, 0.008775567624320156]",0.002,7,1
0,11,"[2.9375434678513557e-05, -1.5707184833339234, 5.227724184209137e-05, 9.767591442866319e-05, 0.00012518528092186898, 5.8639048802433535e-05]","[0.00965291079789497, -1.5611434159970017, 0.00965291079789497, 0.00965291079789497, 0.00965291079789497, 0.00965291079789497]",0.002,7,1
0,12,"[0.00010317337728338316, -1.570628473888366, 7.898012270146637e-05, 0.00011579572644038194, 0.00012179295299574733, 0.00019367743516340852]","[0.010530192949631223, -1.5602661338452652, 0.010530192949631223, 0.010530192949631223, 0.010530192949631223, 0.010530192949631223]",0.002,7,1
0,13,"[0.00012708902067970484, -1.5706420248792092, 0.00017005601991826325, 0.00013045846905512803, 0.0002150299696950242, 0.00017274165293201804]","[0.011407408533702281, -1.5593889182611942, 0.011407408533702281, 0.011407408533702281, 0.011407408533702281, 0.011407408533702281]",0.002,7,1
0,14,"[0.00018264692334923893, -1.57061059892688, 0.0002549330340784195, 0.00024239599194331163, 0.0001985486742341891, 0.00022825718042440712]","[0.012284552004702319, -1.5585117747901942, 0.012284552004702319, 0.012284552004702319, 0.012284552004702319, 0.012284552004702319]",0.002,7,1
0,15,"[0.000247223797487095, -1.5705912131127953, 0.000291172658101857, 0.0002807813831786632, 0.00026314257411286235, 0.0002639293670654297]","[0.01316161781768138, -1.5576347089772151, 0.01316161781768138, 0.01316161781768138, 0.01316161781768138, 0.01316161781768138]",0.002,7,1
0,16,"[0.00028316734824329615, -1.5705007904947088, 0.0002763907061975601, 0.0003335910984496593, 0.00037439761217683554, 0.00035445333924144506]","[0.01403860042818044, -1.556757726366716, 0.01403860042818044, 0.01403860042818044, 0.01403860042818044, 0.01403860042818044]",0.002,7,1
0,17,"[0.0002979870478156954, -1.5704722994745062, 0.00037843385805302887, 0.0003692346760253429, 0.00036813231417909265, 0.0003677320491988212]","[0.014915494292266438, -1.55588083250263, 0.014915494292266438, 0.014915494292266438, 0.014915494292266438, 0.014915494292266438]",0.002,7,1
0,18,"[0.000383660924853757, -1.5704216069173818, 0.0005090872394006851, 0.00042478620495600694, 0.0004074038006365299, 0.0003960166359320283]","[0.015792293866567334, -1.5550040329283292, 0.015792293866567334, 0.015792293866567334, 0.015792293866567334, 0.015792293866567334]",0.002,7,1
0,19,"[0.0004859226173721254, -1.5703752058655773, 0.000512425099508107, 0.0004860597797851085, 0.000476518296636641, 0.00044395923032425344]","[0.01666899360830715, -1.5541273331865895, 0.01666899360830715, 0.01666899360830715, 0.01666899360830715, 0.01666899360830715]",0.002,7,1
0,20,"[0.0005007695872336626, -1.5702519868248892, 0.0005915800677698257, 0.0005673605152587413, 0.0005700743640772998, 0.000525051960721612]","[0.017545587975341018, -1.5532507388195556, 0.017545587975341018, 0.017545587975341018, 0.017545587975341018, 0.017545587975341018]",0.002,7,1
0,21,"[0.0005711890407837927, -1.5702204555603494, 0.0006712118731897476, 0.0005444723316649913, 0.0006251572049222887, 0.0005639322916977108]","[0.018422071426190196, -1.5523742553687063, 0.018422071426190196, 0.018422071426190196, 0.018422071426190196, 0.018422071426190196]",0.002,7,1
0,22,"[0.0005711890407837927, -1.5702204555603494, 0.0006712118731897476, 0.0005444723316649913, 0.0006251572049222887, 0.0005639322916977108]","[0.019298438420077113, -1.5514978883748194, 0.019298438420077113, 0.019298438420077113, 0.019298438420077113, 0.019298438420077113]",0.002,7,1
0,23,"[0.0007949674036353827, -1.5700285286041726, 0.0008729139911096695, 0.0007077890583495616, 0.000695854309014976, 0.0007288610213436186]","[0.020174683416960392, -1.550621643377936, 0.020174683416960392, 0.020174683416960392, 0.020174683416960392, 0.020174683416960392]",0.002,7,1
0,24,"[0.0008174800896085799, -1.5699563616402266, 0.0008876959430139664, 0.0007888513752440929, 0.0007921934011392295, 0.0008173531387001276]","[0.021050800877569876, -1.5497455259173267, 0.021050800877569876, 0.021050800877569876, 0.021050800877569876, 0.021050800877569876]",0.002,7,1
0,25,"[0.0008848889847286046, -1.5698468017838714, 0.001054112111226857, 0.0009404855915526866, 0.0008646125788800418, 0.0008638207800686359]","[0.021926785263441637, -1.5488695415314548, 0.021926785263441637, 0.021926785263441637, 0.021926785263441637, 0.021926785263441637]",0.002,7,1
0,26,"[0.0008848889847286046, -1.5698468017838714, 0.001054112111226857, 0.0009404855915526866, 0.0008646125788800418, 0.0008638207800686359]","[0.022802631036952997, -1.5479936957579437, 0.022802631036952997, 0.022802631036952997, 0.022802631036952997, 0.022802631036952997]",0.002,7,1
0,27,"[0.000983784324489534, -1.569731413769052, 0.0010612646685999039, 0.0009448963352660655, 0.0009078619768843055, 0.0009972722036764026]","[0.023678332661357517, -1.5471179941335391, 0.023678332661357517, 0.023678332661357517, 0.023678332661357517, 0.023678332661357517]",0.002,7,1
0,28,"[0.0010859485482797027, -1.569590320727304, 0.0012162367450159195, 0.00107376157727046, 0.0011044826824218035, 0.0010438357712700963]","[0.024553884600820034, -1.5462424421940766, 0.024553884600820034, 0.024553884600820034, 0.024553884600820034, 0.024553884600820034]",0.002,7,1
0,29,"[0.0013335972325876355, -1.5693833506996562, 0.0014517943011682632, 0.001277609462402296, 0.0012956976424902678, 0.001339486101642251]","[0.025429281320451615, -1.545367045474445, 0.025429281320451615, 0.025429281320451615, 0.025429281320451615, 0.025429281320451615]",0.002,7,1
0,30,"[0.0014697409933432937, -1.5692347798361261, 0.0016005674945276382, 0.001398010844848585, 0.0013945159735158086, 0.0013557386118918657]","[0.02630451728634456, -1.544491809508552, 0.02630451728634456, 0.02630451728634456, 0.02630451728634456, 0.02630451728634456]",0.002,7,1
0,31,"[0.0015356993535533547, -1.5691286176773538, 0.0017536322223108414, 0.0015671688267211437, 0.0015223887749016285, 0.0015181166818365455]","[0.027179586965607412, -1.543616739829289, 0.027179586965607412, 0.027179586965607412, 0.027179586965607412, 0.027179586965607412]",0.002,7,1
0,32,"[0.0017339613987132907, -1.5689726387248193, 0.0018909613238733414, 0.0016235548206786632, 0.0017134310910478234, 0.0017050218302756548]","[0.02805448482639989, -1.5427418419684966, 0.02805448482639989, 0.02805448482639989, 0.02805448482639989, 0.02805448482639989]",0.002,7,1
0,33,"[0.001902119372971356, -1.5687788133839895, 0.0020259062396448257, 0.001776738757751417, 0.001852994435466826, 0.0018039107089862227]","[0.028929205337967896, -1.5418671214569286, 0.028929205337967896, 0.028929205337967896, 0.028929205337967896, 0.028929205337967896]",0.002,7,1
0,34,"[0.0020129757467657328, -1.5685851544006546, 0.0022357145892542007, 0.002007766360900831, 0.0020137131214141846, 0.001943452749401331]","[0.029803742970678452, -1.540992583824218, 0.029803742970678452, 0.029803742970678452, 0.029803742970678452, 0.029803742970678452]",0.002,7,1
0,35,"[0.0022140168584883213, -1.5684475296041747, 0.0024073759662073257, 0.002126141185424757, 0.0021370325703173876, 0.002174654509872198]","[0.03067809219605467, -1.5401182345988418, 0.03067809219605467, 0.03067809219605467, 0.03067809219605467, 0.03067809219605467]",0.002,7,1
0,36,"[0.002344505861401558, -1.5682675866740574, 0.002579991017476857, 0.0023148494907836437, 0.002347021596506238, 0.002321334322914481]","[0.0315522474868107, -1.539244079308086, 0.0315522474868107, 0.0315522474868107, 0.0315522474868107, 0.0315522474868107]",0.002,7,1
0,37,"[0.0025454326532781124, -1.5680409211530169, 0.002793137227193654, 0.0025448042103271007, 0.002533850260078907, 0.0025631410535424948]","[0.03242620331688668, -1.5383701234780098, 0.03242620331688668, 0.03242620331688668, 0.03242620331688668, 0.03242620331688668]",0.002,7,1
0,38,"[0.0027705663815140724, -1.5678581022987892, 0.0030015150653284195, 0.002673192615173292, 0.002744524274021387, 0.0027339726220816374]","[0.033299954161483625, -1.537496372633413, 0.033299954161483625, 0.033299954161483625, 0.033299954161483625, 0.033299954161483625]",0.002,7,1
0,39,"[0.0027705663815140724, -1.5678581022987892, 0.0030015150653284195, 0.002673192615173292, 0.002744524274021387, 0.0027339726220816374]","[0.03417349449709842, -1.5366228322977982, 0.03417349449709842, 0.03417349449709842, 0.03417349449709842, 0.03417349449709842]",0.002,7,1
0,40,"[0.0030288114212453365, -1.5676373667414119, 0.0032261053668420914, 0.002939744586608839, 0.0029323433991521597, 0.0029424531385302544]","[0.03504681880155869, -1.5357495079933379, 0.03504681880155869, 0.03504681880155869, 0.03504681880155869, 0.03504681880155869]",0.002,7,1
0,41,"[0.0032570776529610157, -1.5674229543986549, 0.0033877531634729507, 0.0031395393558959483, 0.0031775282695889473, 0.0031535893213003874]","[0.035919921554057724, -1.5348764052408388, 0.035919921554057724, 0.035919921554057724, 0.035919921554057724, 0.035919921554057724]",0.002,7,1
0,42,"[0.0037232337053865194, -1.5669552053189655, 0.003903214131490529, 0.003623767490051222, 0.0035937251523137093, 0.0036394386552274227]","[0.03679279723518938, -1.5340035295597072, 0.03679279723518938, 0.03679279723518938, 0.03679279723518938, 0.03679279723518938]",0.002,7,1
0,43,"[0.003996322862803936, -1.5666444271667679, 0.004162613545553029, 0.003866596812866163, 0.003803911153227091, 0.0038464039098471403]","[0.03766544032698294, -1.5331308864679136, 0.03766544032698294, 0.03766544032698294, 0.03766544032698294, 0.03766544032698294]",0.002,7,1
0,44,"[0.003996322862803936, -1.5666444271667679, 0.004162613545553029, 0.003866596812866163, 0.003803911153227091, 0.0038464039098471403]","[0.03853784531293808, -1.5322584814819584, 0.03853784531293808, 0.03853784531293808, 0.03853784531293808, 0.03853784531293808]",0.002,7,1
0,45,"[0.004549747332930565, -1.5661571666463097, 0.004671875630513966, 0.004402919406555128, 0.004441319964826107, 0.004432970192283392]","[0.03941000667805963, -1.531386320116837, 0.03941000667805963, 0.03941000667805963, 0.03941000667805963, 0.03941000667805963]",0.002,7,1
0,46,"[0.004892406985163689, -1.5659020368805905, 0.004984203969137013, 0.004686518306396437, 0.004710502456873655, 0.00467117503285408]","[0.04028191890889251, -1.530514407886004, 0.04028191890889251, 0.04028191890889251, 0.04028191890889251, 0.04028191890889251]",0.002,7,1
0,47,"[0.005199821200221777, -1.565590066169836, 0.005267922078267873, 0.004985614413879347, 0.005056044086813927, 0.004999666940420866]","[0.041153576493556596, -1.52964275030134, 0.041153576493556596, 0.041153576493556596, 0.041153576493556596, 0.041153576493556596]",0.002,7,1
0,48,"[0.005528794135898352, -1.5652361524156113, 0.005601231251851857, 0.005302234286926222, 0.005309838801622391, 0.0053277527913451195]","[0.0420249739217815, -1.528771352873115, 0.0420249739217815, 0.0420249739217815, 0.0420249739217815, 0.0420249739217815]",0.002,7,1
0,49,"[0.005765195470303297, -1.5649480338073154, 0.0059426466571252945, 0.005621238345764112, 0.00565078342333436, 0.005681976210325956]","[0.04289610568494145, -1.527900221109955, 0.04289610568494145, 0.04289610568494145, 0.04289610568494145, 0.04289610568494145]",0.002,7,1
0,50,"[0.006134084425866604, -1.5646238581142207, 0.006262604390279591, 0.006008906955383253, 0.0059590102173388, 0.005992273334413767]","[0.04376696627609011, -1.5270293605188066, 0.04376696627609011, 0.04376696627609011, 0.04376696627609011, 0.04376696627609011]",0.002,7,1
0,51,"[0.006496266461908817, -1.564259667215385, 0.006586853657857716, 0.00635640203442378, 0.006399550475180149, 0.0063519892282783985]","[0.044637550189995365, -1.5261587766049012, 0.044637550189995365, 0.044637550189995365, 0.044637550189995365, 0.044637550189995365]",0.002,7,1
0,52,"[0.006868245545774698, -1.5639234579033037, 0.006988827382222951, 0.006621046657226515, 0.006727255880832672, 0.006683075334876776]","[0.045507851923174164, -1.5252884748717224, 0.045507851923174164, 0.045507851923174164, 0.045507851923174164, 0.045507851923174164]",0.002,7,1
0,53,"[0.0072116851806640625, -1.5635589987835665, 0.007307354603902638, 0.0070642667957763194, 0.007104644551873207, 0.0070385560393333435]","[0.04637786597392728, -1.5244184608209692, 0.04637786597392728, 0.04637786597392728, 0.04637786597392728, 0.04637786597392728]",0.002,7,1
0,54,"[0.007637987844645977, -1.5631869833781202, 0.007717434559957326, 0.007496758098266554, 0.00748912338167429, 0.0074056601151824]","[0.04724758684237411, -1.5235487399525225, 0.04724758684237411, 0.04724758684237411, 0.04724758684237411, 0.04724758684237411]",0.002,7,1
0,55,"[0.008031894452869892, -1.5627893295935174, 0.008184734974996388, 0.0078928905674438, 0.007875213399529457, 0.007834970951080322]","[0.04811700903048741, -1.5226793177644091, 0.04811700903048741, 0.04811700903048741, 0.04811700903048741, 0.04811700903048741]",0.002,7,1
0,56,"[0.00841760914772749, -1.5623936059749504, 0.008585278187887013, 0.008323712939880323, 0.008279690518975258, 0.00817345641553402]","[0.0489861270421281, -1.5218101997527684, 0.0489861270421281, 0.0489861270421281, 0.0489861270421281, 0.0489861270421281]",0.002,7,1
0,57,"[0.008857152424752712, -1.5619663198343297, 0.008968655263082326, 0.008722348804138136, 0.008676299825310707, 0.00861384253948927]","[0.04985493538307995, -1.5209413914118166, 0.04985493538307995, 0.04985493538307995, 0.04985493538307995, 0.04985493538307995]",0.002,7,1
0,58,"[0.009303245693445206, -1.561577728284039, 0.00938445726503545, 0.009141369456909132, 0.009172821417450905, 0.009074321016669273]","[0.05072342856108438, -1.520072898233812, 0.05072342856108438, 0.05072342856108438, 0.05072342856108438, 0.05072342856108438]",0.002,7,1
0,59,"[0.009303245693445206, -1.561577728284039, 0.00938445726503545, 0.009141369456909132, 0.009172821417450905, 0.009074321016669273]","[0.05159160108587512, -1.5192047257090215, 0.05159160108587512, 0.05159160108587512, 0.05159160108587512, 0.05159160108587512]",0.002,7,1
