arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.30156567105355503, -1.2692306557413415, 0.30156567105355503, 0.30156567105355503, 0.30156567105355503, 0.30156567105355503]",0.002,7,1
0,2,"[0.00012091995761561453, -1.5706754068372808, 0.00012091995761561453, 0.00012091995761561453, 0.00012091995761561453, 0.00012091995761561453]","[0.30082614975353533, -1.2699701770413612, 0.30082614975353533, 0.30082614975353533, 0.30082614975353533, 0.30082614975353533]",0.002,7,1
0,3,"[0.0002723847622483844, -1.570523942032648, 0.0002723847622483844, 0.0002723847622483844, 0.0002723847622483844, 0.0002723847622483844]","[0.30008134313188983, -1.2707149836630067, 0.30008134313188983, 0.30008134313188983, 0.30008134313188983, 0.30008134313188983]",0.002,7,1
0,4,"[0.0005175664770783855, -1.5702787603178177, 0.0005175664770783855, 0.0005175664770783855, 0.0005175664770783855, 0.0005175664770783855]","[0.2993312642743912, -1.2714650625205053, 0.2993312642743912, 0.2993312642743912, 0.2993312642743912, 0.2993312642743912]",0.002,7,1
0,5,"[0.0005175664770783855, -1.5702787603178177, 0.0005175664770783855, 0.0005175664770783855, 0.0005175664770783855, 0.0005175664770783855]","[0.2985759263594416, -1.272220400435455, 0.2985759263594416, 0.2985759263594416, 0.2985759263594416, 0.2985759263594416]",0.002,7,1
0,6,"[0.0008504790848344013, -1.5699458477100618, 0.0008504790848344013, 0.0008504790848344013, 0.0008504790848344013, 0.0008504790848344013]","[0.29781534265784143, -1.2729809841370552, 0.29781534265784143, 0.29781534265784143, 0.29781534265784143, 0.29781534265784143]",0.002,7,1
0,7,"[0.0012691982882536736, -1.5695271285066426, 0.0012691982882536736, 0.0012691982882536736, 0.0012691982882536736, 0.0012691982882536736]","[0.2970495265325563, -1.2737468002623402, 0.2970495265325563, 0.2970495265325563, 0.2970495265325563, 0.2970495265325563]",0.002,7,1
0,8,"[0.0017730668578574017, -1.5690232599370386, 0.0017730668578574017, 0.0017730668578574017, 0.0017730668578574017, 0.0017730668578574017]","[0.2962784914384822, -1.2745178353564144, 0.2962784914384822, 0.2962784914384822, 0.2962784914384822, 0.2962784914384822]",0.002,7,1
0,9,"[0.0023614536412388436, -1.5684348731536568, 0.0023614536412388436, 0.0023614536412388436, 0.0023614536412388436, 0.0023614536412388436]","[0.29550225092220894, -1.2752940758726876, 0.29550225092220894, 0.29550225092220894, 0.29550225092220894, 0.29550225092220894]",0.002,7,1
0,10,"[0.003033704759862104, -1.5677626220350334, 0.003033704759862104, 0.003033704759862104, 0.003033704759862104, 0.003033704759862104]","[0.2947208186217822, -1.2760755081731143, 0.2947208186217822, 0.2947208186217822, 0.2947208186217822, 0.2947208186217822]",0.002,7,1
0,11,"[0.0037891403485691678, -1.5670071864463262, 0.0037891403485691678, 0.0037891403485691678, 0.0037891403485691678, 0.0037891403485691678]","[0.2939342082664639, -1.2768621185284328, 0.2939342082664639, 0.2939342082664639, 0.2939342082664639, 0.2939342082664639]",0.002,7,1
0,12,"[0.004626995028556478, -1.5661693317663383, 0.004626995028556478, 0.004626995028556478, 0.004626995028556478, 0.004626995028556478]","[0.2931424336764914, -1.2776538931184052, 0.2931424336764914, 0.2931424336764914, 0.2931424336764914, 0.2931424336764914]",0.002,7,1
0,13,"[0.005546398520756808, -1.5652499282741381, 0.005546398520756808, 0.005546398520756808, 0.005546398520756808, 0.005546398520756808]","[0.292345508762834, -1.2784508180320626, 0.292345508762834, 0.292345508762834, 0.292345508762834, 0.292345508762834]",0.002,7,1
0,14,"[0.0065464841985611215, -1.5642498425963334, 0.0065464841985611215, 0.0065464841985611215, 0.0065464841985611215, 0.0065464841985611215]","[0.2915434475269489, -1.2792528792679476, 0.2915434475269489, 0.2915434475269489, 0.2915434475269489, 0.2915434475269489]",0.002,7,1
0,15,"[0.007626378374495936, -1.5631699484203985, 0.007626378374495936, 0.007626378374495936, 0.007626378374495936, 0.007626378374495936]","[0.2907362640605352, -1.2800600627343615, 0.2907362640605352, 0.2907362640605352, 0.2907362640605352, 0.2907362640605352]",0.002,7,1
0,16,"[0.008785160500322345, -1.562011166294572, 0.008785160500322345, 0.008785160500322345, 0.008785160500322345, 0.008785160500322345]","[0.2899239725452865, -1.28087235424961, 0.2899239725452865, 0.2899239725452865, 0.2899239725452865, 0.2899239725452865]",0.002,7,1
0,17,"[0.010021725143833501, -1.5607746016510609, 0.010021725143833501, 0.010021725143833501, 0.010021725143833501, 0.010021725143833501]","[0.2891065872526413, -1.2816897395422553, 0.2891065872526413, 0.2891065872526413, 0.2891065872526413, 0.2891065872526413]",0.002,7,1
0,18,"[0.011335147957616818, -1.559461178837278, 0.011335147957616818, 0.011335147957616818, 0.011335147957616818, 0.011335147957616818]","[0.28828412254353253, -1.282512204251364, 0.28828412254353253, 0.28828412254353253, 0.28828412254353253, 0.28828412254353253]",0.002,7,1
0,19,"[0.012724483485867178, -1.558071843309028, 0.012724483485867178, 0.012724483485867178, 0.012724483485867178, 0.012724483485867178]","[0.2874565928681351, -1.2833397339267614, 0.2874565928681351, 0.2874565928681351, 0.2874565928681351, 0.2874565928681351]",0.002,7,1
0,20,"[0.014188764028082246, -1.5566075627668123, 0.014188764028082246, 0.014188764028082246, 0.014188764028082246, 0.014188764028082246]","[0.2866240127656123, -1.2841723140292842, 0.2866240127656123, 0.2866240127656123, 0.2866240127656123, 0.2866240127656123]",0.002,7,1
0,21,"[0.01572699890406901, -1.555069327890826, 0.01572699890406901, 0.01572699890406901, 0.01572699890406901, 0.01572699890406901]","[0.28578639686386015, -1.2850099299310365, 0.28578639686386015, 0.28578639686386015, 0.28578639686386015, 0.28578639686386015]",0.002,7,1
0,22,"[0.0173381740163365, -1.5534581527785587, 0.0173381740163365, 0.0173381740163365, 0.0173381740163365, 0.0173381740163365]","[0.2849437598792503, -1.2858525669156462, 0.2849437598792503, 0.2849437598792503, 0.2849437598792503, 0.2849437598792503]",0.002,7,1
0,23,"[0.01902125164091733, -1.5517750751539783, 0.01902125164091733, 0.01902125164091733, 0.01902125164091733, 0.01902125164091733]","[0.2840961166163717, -1.286700210178525, 0.2840961166163717, 0.2840961166163717, 0.2840961166163717, 0.2840961166163717]",0.002,7,1
0,24,"[0.02077517039899356, -1.5500211563959017, 0.02077517039899356, 0.02077517039899356, 0.02077517039899356, 0.02077517039899356]","[0.28324348196777016, -1.2875528448271263, 0.28324348196777016, 0.28324348196777016, 0.28324348196777016, 0.28324348196777016]",0.002,7,1
0,25,"[0.022598845375360214, -1.5481974814195354, 0.022598845375360214, 0.022598845375360214, 0.022598845375360214, 0.022598845375360214]","[0.2823858709136873, -1.2884104558812093, 0.2823858709136873, 0.2823858709136873, 0.2823858709136873, 0.2823858709136873]",0.002,7,1
0,26,"[0.024491168358869678, -1.5463051584360255, 0.024491168358869678, 0.024491168358869678, 0.024491168358869678, 0.024491168358869678]","[0.2815232985217967, -1.2892730282731, 0.2815232985217967, 0.2815232985217967, 0.2815232985217967, 0.2815232985217967]",0.002,7,1
0,27,"[0.026451008186294735, -1.5443453186085998, 0.026451008186294735, 0.026451008186294735, 0.026451008186294735, 0.026451008186294735]","[0.2806557799469395, -1.290140546847957, 0.2806557799469395, 0.2806557799469395, 0.2806557799469395, 0.2806557799469395]",0.002,7,1
0,28,"[0.02847721117553529, -1.5423191156193594, 0.02847721117553529, 0.02847721117553529, 0.02847721117553529, 0.02847721117553529]","[0.2797833304308581, -1.2910129963640384, 0.2797833304308581, 0.2797833304308581, 0.2797833304308581, 0.2797833304308581]",0.002,7,1
0,29,"[0.030568601637384958, -1.5402277251575098, 0.030568601637384958, 0.030568601637384958, 0.030568601637384958, 0.030568601637384958]","[0.2789059653019284, -1.2918903614929682, 0.2789059653019284, 0.2789059653019284, 0.2789059653019284, 0.2789059653019284]",0.002,7,1
0,30,"[0.032723982457555124, -1.5380723443373396, 0.032723982457555124, 0.032723982457555124, 0.032723982457555124, 0.032723982457555124]","[0.2780236999748905, -1.292772626820006, 0.2780236999748905, 0.2780236999748905, 0.2780236999748905, 0.2780236999748905]",0.002,7,1
0,31,"[0.03494213574257758, -1.5358541910523167, 0.03494213574257758, 0.03494213574257758, 0.03494213574257758, 0.03494213574257758]","[0.2771365499505776, -1.293659776844319, 0.2771365499505776, 0.2771365499505776, 0.2771365499505776, 0.2771365499505776]",0.002,7,1
0,32,"[0.03722182352474367, -1.5335745032701507, 0.03722182352474367, 0.03722182352474367, 0.03722182352474367, 0.03722182352474367]","[0.27624453081564404, -1.2945517959792525, 0.27624453081564404, 0.27624453081564404, 0.27624453081564404, 0.27624453081564404]",0.002,7,1
0,33,"[0.03956178852250762, -1.531234538272387, 0.03956178852250762, 0.03956178852250762, 0.03956178852250762, 0.03956178852250762]","[0.2753476582422914, -1.2954486685526052, 0.2753476582422914, 0.2753476582422914, 0.2753476582422914, 0.2753476582422914]",0.002,7,1
0,34,"[0.03956178852250762, -1.531234538272387, 0.03956178852250762, 0.03956178852250762, 0.03956178852250762, 0.03956178852250762]","[0.2744459479879929, -1.2963503788069037, 0.2744459479879929, 0.2744459479879929, 0.2744459479879929, 0.2744459479879929]",0.002,7,1
0,35,"[0.04196075495387181, -1.5288355718410234, 0.04196075495387181, 0.04196075495387181, 0.04196075495387181, 0.04196075495387181]","[0.27353941589521663, -1.2972569108996799, 0.27353941589521663, 0.27353941589521663, 0.27353941589521663, 0.27353941589521663]",0.002,7,1
0,36,"[0.0444263422485182, -1.5263699845463767, 0.0444263422485182, 0.0444263422485182, 0.0444263422485182, 0.0444263422485182]","[0.2726280778911473, -1.2981682489037492, 0.2726280778911473, 0.2726280778911473, 0.2726280778911473, 0.2726280778911473]",0.002,7,1
0,37,"[0.046970476369498367, -1.5238258504253963, 0.046970476369498367, 0.046970476369498367, 0.046970476369498367, 0.046970476369498367]","[0.2717119499874067, -1.2990843768074898, 0.2717119499874067, 0.2717119499874067, 0.2717119499874067, 0.2717119499874067]",0.002,7,1
0,38,"[0.04959124076046253, -1.5212050860344322, 0.04959124076046253, 0.04959124076046253, 0.04959124076046253, 0.04959124076046253]","[0.27079104827977174, -1.3000052785151248, 0.27079104827977174, 0.27079104827977174, 0.27079104827977174, 0.27079104827977174]",0.002,7,1
0,39,"[0.052286142755047664, -1.5185101840398474, 0.052286142755047664, 0.052286142755047664, 0.052286142755047664, 0.052286142755047664]","[0.269865388947892, -1.3009309378470046, 0.269865388947892, 0.269865388947892, 0.269865388947892, 0.269865388947892]",0.002,7,1
0,40,"[0.05500039726074205, -1.5157959295341525, 0.05500039726074205, 0.05500039726074205, 0.05500039726074205, 0.05500039726074205]","[0.2689349882550056, -1.301861338539891, 0.2689349882550056, 0.2689349882550056, 0.2689349882550056, 0.2689349882550056]",0.002,7,1
0,41,"[0.05770910810340131, -1.513087218691493, 0.05770910810340131, 0.05770910810340131, 0.05770910810340131, 0.05770910810340131]","[0.2679998625476532, -1.3027964642472434, 0.2679998625476532, 0.2679998625476532, 0.2679998625476532, 0.2679998625476532]",0.002,7,1
0,42,"[0.06041342802613437, -1.5103828987687598, 0.06041342802613437, 0.06041342802613437, 0.06041342802613437, 0.06041342802613437]","[0.267060028255391, -1.3037362985395056, 0.267060028255391, 0.267060028255391, 0.267060028255391, 0.267060028255391]",0.002,7,1
0,43,"[0.0631148496221156, -1.5076814771727785, 0.0631148496221156, 0.0631148496221156, 0.0631148496221156, 0.0631148496221156]","[0.266115501890502, -1.3046808249043946, 0.266115501890502, 0.266115501890502, 0.266115501890502, 0.266115501890502]",0.002,7,1
