arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[0.25347214863721035, -1.3176380307014268, 0.2574489553435006, 0.24544808324605463, 0.25418874944951864, 0.26241083345257643]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.2512157214484924, -1.3198916639523617, 0.2551571263371684, 0.24326308686111536, 0.2519259430291374, 0.2600748334525764]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.2477151683098307, -1.3233878826601488, 0.25160165188556405, 0.23987334931872667, 0.2484154933427241, 0.2564508334525764]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.24407552034446717, -1.3270230239655953, 0.24790490030343235, 0.23634892021836226, 0.24476555558930096, 0.2526828334525764]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.23770034078730182, -1.3333903096916968, 0.24142969848759654, 0.23017555714447557, 0.23837235251801842, 0.2460828334525764]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.23232200748816595, -1.338761983467898, 0.23596698277387324, 0.22496748356941482, 0.23297881392697276, 0.24051483345257638]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.22525135379749162, -1.3458238821823016, 0.22878539530540082, 0.21812066270564956, 0.2258881705206412, 0.23319483345257636]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.2170273721687483, -1.3540376807689718, 0.22043238496297266, 0.21015702434033576, 0.21764093855868671, 0.22468083345257633]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.21155051336736533, -1.3595077580518495, 0.21486959794845917, 0.2048535442450422, 0.2121485959201758, 0.21901083345257633]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.20505942145461514, -1.3659908126093345, 0.20827666519051727, 0.19856793820617574, 0.20563915279305173, 0.21229083345257632]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.2017211456137722, -1.3693249549531838, 0.20488601405786144, 0.19533534081475873, 0.2022914391848165, 0.2088348334525763]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.19746136654602986, -1.3735794595065336, 0.20055940193546207, 0.19121041185175264, 0.19801961713264132, 0.2044248334525763]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.19310499384863355, -1.377930438086036, 0.19613468069464096, 0.18699194708459674, 0.19365092836726494, 0.19991483345257632]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.18774984302061465, -1.3832789580959606, 0.1906955111693389, 0.18180632210253192, 0.1882806377873876, 0.1943708334525763]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.18132639884649882, -1.3896944486771297, 0.18417128749733172, 0.17558622230517176, 0.18183903364840887, 0.18772086678590966]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.17662921162580658, -1.3943858197789094, 0.17940040458367917, 0.171037732042374, 0.17712856682995404, 0.1828580334525763]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.1699449646516249, -1.401061790230691, 0.17261128629193323, 0.16456508557380933, 0.17042542256533189, 0.17593806678590965]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.16319445444750055, -1.4078039418644144, 0.16575486514495, 0.15802827354359794, 0.16365582773545367, 0.16894950011924298]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.15739883666825932, -1.4135923834335973, 0.15986831803964474, 0.15241612529461004, 0.15784382494337865, 0.16294950011924297]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.1516032188890181, -1.4193808250027802, 0.15398177093433948, 0.14680397704562217, 0.1520318221513036, 0.15694950011924297]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.14580760110977686, -1.425169266571963, 0.1480952238290342, 0.14119182879663428, 0.14621981935922856, 0.15094950011924296]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.1390460470339954, -1.431922448402677, 0.1412275855395114, 0.1346443225061484, 0.13943914943514102, 0.14394950011924296]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.12938672139492008, -1.441569813737873, 0.13141671160928753, 0.12529077823587087, 0.12975251554686934, 0.13394953876188104]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.12264192947032065, -1.44830625417252, 0.12456609845777034, 0.11875950346392, 0.12298865516288296, 0.1269668920296297]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.11691882272117732, -1.4540222744957143, 0.11875320003161957, 0.1132175707926491, 0.11724936839961414, 0.12104196015819846]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.10944695359854423, -1.4614848918518586, 0.1111641023322171, 0.10598223561173903, 0.1097563752698208, 0.11330659588066186]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.10310598170615948, -1.467818012269559, 0.10472364487630356, 0.09984199730441101, 0.10339747657311715, 0.10674200987732307]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0969543333278966, -1.473962043596, 0.09847548129249661, 0.09388508917321656, 0.09722843663428796, 0.10037342387398426]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.09015570274962298, -1.4807522560205921, 0.0915701847952152, 0.08730168009609673, 0.09041058538730906, 0.0933350398701685]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.08440974761590697, -1.4864910964371898, 0.08573407950877959, 0.08173762234233142, 0.08464838564392507, 0.08738645386682967]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.07963532927783926, -1.4912596030277605, 0.08088475377371562, 0.07711434583643487, 0.0798604693650471, 0.08244366586396784]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.07424097495606391, -1.4966472779891618, 0.07540576567833523, 0.07189075840977485, 0.0744508644577157, 0.07685907986062904]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.06903594414841044, -1.5018458638593017, 0.0701190714550615, 0.06685050115924845, 0.06923111830825879, 0.07147049385729023]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.06402023685487884, -1.5068553606381823, 0.0650246711038944, 0.061993574084855646, 0.06420123091667632, 0.06627790785395143]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.05851982465915523, -1.512348962151279, 0.059437961158201325, 0.056667286215509066, 0.05868526829512216, 0.06058352385013563]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.05390981061017053, -1.5169532680203162, 0.0547556191044056, 0.0522032095185454, 0.054062221098984925, 0.05581093784679683]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.048873047836786226, -1.5219837942078778, 0.04963983292713697, 0.047325893509117894, 0.04901121870079683, 0.05059655384298106]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.04466872703234839, -1.5261829091670727, 0.045369549170712564, 0.04325466718958337, 0.04479501170010483, 0.04624396783964224]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.03899097279540381, -1.531853633134146, 0.03960271480702604, 0.03775665132435771, 0.03910120566685771, 0.04036598783487255]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.03524643766811908, -1.5355935317288516, 0.03579943045428918, 0.03413065543257621, 0.03534608422100366, 0.03648940183153371]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.031691226054956334, -1.5391443412322987, 0.032188439973659055, 0.030687989716928377, 0.03178082153302414, 0.03280881582819495]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02832533795591541, -1.5425060616444846, 0.028769743365135547, 0.027428654177414136, 0.028405417602919036, 0.029324229824856163]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.025148773370996358, -1.5456786929654118, 0.025543340628718603, 0.024352648814033484, 0.02521987243068835, 0.02603564382151735]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.02053953979669637, -1.5502822193261583, 0.020861791294727927, 0.019889327884582753, 0.020597607915745664, 0.021263865816270655]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.017849807105233595, -1.5529686215552738, 0.01812985851515664, 0.017284742974117084, 0.017900270978049304, 0.018479279812931848]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.015349397927892694, -1.555465934693129, 0.01559021960769208, 0.014863488239785061, 0.015392792798227417, 0.01589069380959307]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.012723612150672747, -1.5580884691879104, 0.012923237026230383, 0.01232082590193645, 0.012759583561542498, 0.013172309805777271]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.010628896217878714, -1.5601805914159232, 0.010795656416137112, 0.01029242154503357, 0.010658945577165846, 0.01100372380243847]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.008466759862998108, -1.5623400505851697, 0.008599597603099918, 0.00819873106710406, 0.008490696563846933, 0.008765339798622707]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.006777737174750942, -1.5640269819033392, 0.006884075290377989, 0.0065631770876302675, 0.006796898774915516, 0.007016753795283881]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.005278038000625762, -1.5655248241302484, 0.005360846849762846, 0.005110953284290176, 0.005292959743858627, 0.00546416779194514]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0037959207985094334, -1.5670051061553787, 0.003855476230414767, 0.0036757548675752094, 0.0038066523914765393, 0.00392978378812936]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0031475920819190595, -1.5676526321028366, 0.0031969756744255062, 0.003047950031201452, 0.003156490759958608, 0.0032585917862213987]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0022910113626184447, -1.5685081521926394, 0.0023269557825479348, 0.002218485741620757, 0.0022974883685233927, 0.002371803783359605]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0015735254700195989, -1.569224749684782, 0.0015982130211976697, 0.0015237130100156926, 0.0015779740440979295, 0.001629015780497789]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0009122590012912712, -1.569885197364683, 0.0009265717284832609, 0.0008833799866958536, 0.0009148380836278558, 0.0009444297771590282]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0005558381649272692, -1.5702411768760864, 0.0005645588900790588, 0.0005382422207327875, 0.0005574095962764258, 0.0005754397747741447]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.00021908896550970614, -1.5705775091082215, 0.0002225263233101571, 0.00021215335465391005, 0.00021970836030910101, 0.00022681512879724197]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[6.991755662855148e-05, -1.5707264958111047, 7.101451583918506e-05, 6.77042047892984e-05, 7.011522322880603e-05, 7.238319636498902e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[3.904012936539747e-06, -1.5707924276159604, 3.965264260996637e-06, 3.7804251764583796e-06, 3.9150501209284094e-06, 4.041687790889981e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,1,"[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.20553054233787701, -1.3652657844570195, 0.20553054233787701, 0.20553054233787701, 0.20553054233787701, 0.20553054233787701]",0.002,7,1
0,2,"[0.00024568566078916583, -1.5705506411341075, 0.00024568566078916583, 0.00024568566078916583, 0.00024568566078916583, 0.00024568566078916583]","[0.20588500104172616, -1.3649113257531704, 0.20588500104172616, 0.20588500104172616, 0.20588500104172616, 0.20588500104172616]",0.002,7,1
0,3,"[0.00024568566078916583, -1.5705506411341075, 0.00024568566078916583, 0.00024568566078916583, 0.00024568566078916583, 0.00024568566078916583]","[0.20623913449496892, -1.3645571922999276, 0.20623913449496892, 0.20623913449496892, 0.20623913449496892, 0.20623913449496892]",0.002,7,1
0,4,"[0.0004904332685285423, -1.5703058935263678, 0.0004904332685285423, 0.0004904332685285423, 0.0004904332685285423, 0.0004904332685285423]","[0.20659294213815643, -1.36420338465674, 0.20659294213815643, 0.20659294213815643, 0.20659294213815643, 0.20659294213815643]",0.002,7,1
0,5,"[0.0008158702177307616, -1.5699804565771656, 0.0008158702177307616, 0.0008158702177307616, 0.0008158702177307616, 0.0008158702177307616]","[0.20694642341235464, -1.363849903382542, 0.20694642341235464, 0.20694642341235464, 0.20694642341235464, 0.20694642341235464]",0.002,7,1
0,6,"[0.0012215238509486628, -1.569574802943948, 0.0012215238509486628, 0.0012215238509486628, 0.0012215238509486628, 0.0012215238509486628]","[0.20729957775914493, -1.3634967490357517, 0.20729957775914493, 0.20729957775914493, 0.20729957775914493, 0.20729957775914493]",0.002,7,1
0,7,"[0.0017068921296821398, -1.5690894346652149, 0.0017068921296821398, 0.0017068921296821398, 0.0017068921296821398, 0.0017068921296821398]","[0.2076524046206253, -1.3631439221742712, 0.2076524046206253, 0.2076524046206253, 0.2076524046206253, 0.2076524046206253]",0.002,7,1
0,8,"[0.002271444011256285, -1.5685248827836409, 0.002271444011256285, 0.002271444011256285, 0.002271444011256285, 0.002271444011256285]","[0.20800490343941105, -1.3627914233554854, 0.20800490343941105, 0.20800490343941105, 0.20800490343941105, 0.20800490343941105]",0.002,7,1
0,9,"[0.0029146198350401406, -1.5678817069598567, 0.0029146198350401406, 0.0029146198350401406, 0.0029146198350401406, 0.0029146198350401406]","[0.20835707365863568, -1.3624392531362608, 0.20835707365863568, 0.20835707365863568, 0.20835707365863568, 0.20835707365863568]",0.002,7,1
0,10,"[0.003635831717795527, -1.5671604950771014, 0.003635831717795527, 0.003635831717795527, 0.003635831717795527, 0.003635831717795527]","[0.20870891472195183, -1.3620874120729447, 0.20870891472195183, 0.20870891472195183, 0.20870891472195183, 0.20870891472195183]",0.002,7,1
0,11,"[0.0044344639579430275, -1.5663618628369536, 0.0044344639579430275, 0.0044344639579430275, 0.0044344639579430275, 0.0044344639579430275]","[0.20906042607353215, -1.3617359007213645, 0.20906042607353215, 0.20906042607353215, 0.20906042607353215, 0.20906042607353215]",0.002,7,1
