arm_idx,step,actual_q,actual_qd,target_q,expected_q,loop_time,robot_mode,safety_mode
0,-1,"[-0.006309811268941701, -1.576937814752096, -0.00627198675647378, -0.00632222116503911, -0.006283108388082326, -0.006312195454732716]","[0.04268554970622063, 0.04605536535382271, 0.044509731233119965, 0.04631205275654793, 0.04423300176858902, 0.04375328868627548]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0054925123797815445, -1.5760332546629847, -0.005453360266983509, -0.00555165231738286, -0.005419556294576466, -0.005480114613668263]","[0.06095186993479729, 0.059178583323955536, 0.06106231361627579, 0.06212133169174194, 0.061979930847883224, 0.061030495911836624]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0042832533465784195, -1.5748802624144496, -0.004183134995400906, -0.0042196077159424306, -0.004084412251607716, -0.004188839589254201]","[0.07729514688253403, 0.07653690874576569, 0.07821130752563477, 0.08094628155231476, 0.07978570461273193, 0.0794990211725235]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0034640471087854507, -1.574000974694723, -0.0033706442918628454, -0.0033803743175049306, -0.003277603779928029, -0.0033133665667932632]","[0.08682509511709213, 0.07402461767196655, 0.08149730414152145, 0.08666073530912399, 0.08520825207233429, 0.0854279175400734]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0024092833148401382, -1.5730654201903285, -0.002357211196795106, -0.0023209613612671376, -0.0021708647357385757, -0.0022190252887170914]","[0.06612823158502579, 0.07319936901330948, 0.0733887180685997, 0.06782498955726624, 0.06611109524965286, 0.06615418940782547]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000733677540914357, -1.571360250512594, -0.0006554877618327737, -0.0006433290294189931, -0.0005481878863733414, -0.0006025473224084976]","[0.03684018552303314, 0.03552413731813431, 0.03823403641581535, 0.03521750867366791, 0.03457440063357353, 0.03602162376046181]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0002973715411584976, -1.5709296665587367, -0.0001983189577003941, -0.00020344675097661025, -0.00014096895326787262, -0.00016433397401982575]","[0.019391721114516258, 0.019559983164072037, 0.019130002707242966, 0.019234906882047653, 0.01733752340078354, 0.017586225643754005]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000104252492086232, -1.5708323917784632, -6.465673504862934e-05, -1.4619236328172747e-05, -3.415742983037262e-05, 7.815667231625412e-06]","[0.007274733390659094, 0.006230185739696026, 0.006555069237947464, 0.0064658597111701965, 0.005587481427937746, 0.005206229165196419]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0001443068133752945, -1.5707815545232116, -0.00010781049786601216, -0.00010021150622563368, -3.5587941304981996e-05, -6.0383473531544496e-05]","[-0.0034753300715237856, 0.01692494936287403, 0.005060598254203796, -0.00035943507100455463, -0.0014793595764786005, -0.0007086529512889683]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00018340746034795075, -1.5708805523314417, -7.031834684312344e-05, -8.829057727055556e-05, -9.423891176396637e-05, -8.8993703023732e-05]","[-5.711386279472208e-07, -0.009510712698101997, -0.0021488668862730265, -4.26529644936835e-10, 4.685934129611269e-07, -0.00021837011445313692]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000104252492086232, -1.5709392033019007, -0.00013039374607615173, -6.730974230961806e-05, -4.464784731084137e-05, -6.562868227177887e-05]","[2.60684730095731e-13, -0.0044306423515081406, -0.0009999783942475915, 0.000748341903090477, 1.0106200729416661e-17, -7.537739747931482e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00010520616640263825, -1.5709434948363246, -0.00017021939856931567, -7.183969531254775e-05, -9.566942323857575e-05, -4.369417299443512e-05]","[1.189420791272379e-37, -0.00010617186489980668, -0.0003305600839667022, 0.0005260956822894514, 0.0006258124485611916, -2.954580297856269e-21]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0001290480243127945, -1.5709225140013636, -0.00010199785174336284, -2.6659374572801653e-05, -0.00010663667787724762, -3.2726918355763246e-05]","[0.0, -2.2907146558281966e-05, -0.00026180699933320284, 0.0005248812958598137, 0.0006603029323741794, 0.0005657330038957298]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.0001290480243127945, -1.5709763966002406, -0.00015646613610442728, -4.001081500248915e-05, -8.374849428349762e-05, -2.271333803349762e-05]","[0.00025995311443693936, -2.4045246987231472e-20, -6.960626342333853e-05, 0.0006210637511685491, 0.0009274054900743067, 0.0005024868296459317]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-6.324449648076325e-05, -1.5709482632079066, -8.731582784093916e-05, -4.454076800541884e-05, -6.705919374638825e-05, -4.0356312887013246e-05]","[0.0004984380793757737, -3.3862576935310524e-37, -5.1635044655995443e-05, 0.000663447892293334, 0.0011434709886088967, 0.00036684656515717506]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.00012666383852177887, -1.5708934269347132, -0.0001321713934885338, -3.560007128911025e-05, -1.1746083394825746e-05, -2.5097523824513246e-05]","[0.0004890618729405105, 0.0, -4.3000149162253365e-05, 0.00038723894977010787, 0.0007360654417425394, 0.0008025225251913071]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-0.000130955372945607, -1.5709120235838832, -8.505177538609132e-05, 1.7124363402842846e-06, 1.1101191375928465e-05, -4.593526021778871e-06]","[0.0005666181677952409, 0.0, -1.8804728824761696e-05, 0.0006152292480692267, 0.0012926789931952953, 0.0004951400333084166]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.606477846318512e-05, -1.5709053478636683, -9.870529174804688e-05, -3.560007128911025e-05, -1.732503072560121e-06, -6.562868227177887e-05]","[0.0011344938538968563, 0.00016833101108204573, -2.3403627058787672e-14, 0.0004322261374909431, 0.0005850293673574924, 0.00046471963287331164]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.7522450582325746e-05, -1.5709148846068324, -0.00011572361108846962, -4.179895434575087e-05, -8.408223287403871e-06, -4.6078358785450746e-05]","[0.0015116501599550247, 0.00017527351155877113, -3.2958983157084328e-31, 0.0003391692298464477, 0.0003185929381288588, 0.0003498310688883066]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.4143849508106996e-05, -1.5708466968932093, -0.00012302398681640625, 1.661359753413194e-05, 1.1061667464673519e-05, -1.6514454976856996e-05]","[0.0010676485253497958, 0.0002712683053687215, -1.922581493053649e-42, 0.00026383373187854886, 0.0002444139972794801, 0.00023851488367654383]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.7495289937794496e-05, -1.5709053478636683, -0.00011396670015528798, -7.228260376024309e-06, 2.86102294921875e-06, -8.885060445606996e-06]","[0.0014007780700922012, 0.0002679418248590082, -0.0, 0.00022597388306166977, 0.00021157909941393882, 0.00023613304074387997]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.1282826558888246e-05, -1.5709225140013636, -6.461048178607598e-05, 7.434482238721785e-06, -6.024037496388246e-06, 7.782527973176911e-06]","[0.0012505450285971165, 0.0002525145828258246, -0.0, 0.00019160621741320938, 0.00018115437706001103, 0.00022591112065128982]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-5.418459047490387e-05, -1.5708981953062953, -0.00013674974616151303, -1.6288166381883684e-05, -5.9429799215138246e-05, -7.788287561538709e-07]","[0.0004006673698313534, 0.00027264043455943465, 0.00021342407853808254, 0.00016203544510062784, 0.00015449732018169016, 0.0002125771570717916]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.5155941330012865e-05, -1.5709315739073695, -9.408766345586628e-05, -2.081811938481337e-05, -2.9865895406544496e-05, -4.6078358785450746e-05]","[-2.8895288384234163e-09, 0.0002478737442288548, 0.00019921235798392445, 0.00016042553761508316, 0.0001539210497867316, 0.00018058621208183467]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.732503072560121e-06, -1.5709406338133753, -0.00010647594172041863, -2.820909533696181e-05, -1.732503072560121e-06, 1.2296107342990581e-05]","[-9.361728417387708e-17, 0.0002141818986274302, 0.00020149722695350647, 0.00014729698887094855, 0.0001420957560185343, 0.0001168441740446724]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.5865006136882585e-06, -1.5709735355772914, -8.275218715425581e-05, -1.6288166381883684e-05, -1.0792409078419496e-05, -1.6514454976856996e-05]","[-1.3183981888612953e-33, 0.0002985658938996494, 0.00020075829525012523, 0.0001243931765202433, 9.472107194596902e-05, 0.00011332349822623655]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.8912221090138246e-05, -1.570841451684469, -7.486343383789062e-05, -1.6288166381883684e-05, -1.7468129293263246e-05, -2.5097523824513246e-05]","[0.0, 0.0015629061963409185, 0.0005776850157417357, 0.00010928807751042768, 9.69130705925636e-05, 0.00011320498015265912]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.3653432027638246e-05, -1.5708095035948695, -5.381333903642371e-05, -7.47007182617665e-05, -3.0819569722950746e-05, -1.6514454976856996e-05]","[0.0, 0.0016739441780373454, 0.0011597407283261418, 9.745407442096621e-05, 9.862095612334087e-05, 0.00011311399430269375]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.6495681595406495e-06, -1.5708595714964808, -8.722480561118573e-05, 7.434482238721785e-06, -4.7985707418263246e-05, 5.258750752545893e-05]","[0.0, 0.0017008755821734667, 0.0008618560386821628, 9.244884859072044e-05, 9.349839820060879e-05, 0.00010642833512974903]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-4.5124684469044496e-05, -1.570829530755514, -4.643139982363209e-05, -9.016399719286028e-06, 4.76837158203125e-07, -8.885060445606996e-06]","[0.0, 0.0009662450756877661, 0.0009503101464360952, 8.583600720157847e-05, 0.00012869105557911098, 9.775778016773984e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[2.5956405806937255e-06, -1.5708385906615199, -9.183645306620747e-05, -7.228260376024309e-06, -6.024037496388246e-06, 1.52587890625e-05]","[0.0, 0.0005902475095354021, 0.0007283659651875496, 2.0356419554445893e-05, 0.00012866660836152732, 0.00010298188135493547]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-9.361897603810121e-06, -1.5708052120604457, -7.939623901620507e-05, -2.820909533696181e-05, -5.036989320927887e-05, 4.485464160097763e-05]","[0.0, 2.8841743169249844e-17, 0.0009334026253782213, 4.390288762044878e-16, 0.00010594921332085505, 8.539342525182292e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[3.814697265625e-06, -1.5707886976054688, -1.14679460239131e-06, 2.2693271301221785e-05, -3.0819569722950746e-05, -4.593526021778871e-06]","[0.0, 4.061738435806541e-34, 0.0011156901018694043, 9.468581119199164e-27, 0.00010505616228329018, 7.293668750207871e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-3.0199159795074593e-07, -1.570843359033102, -5.6767476053209975e-06, -2.820909533696181e-05, -1.0792409078419496e-05, -8.885060445606996e-06]","[0.0, 0.0, 1.8540225513062176e-23, 1.5414283107572988e-44, 8.403559331782162e-05, 5.867218351340853e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.732503072560121e-06, -1.5707860384175838, 4.369417299443512e-05, -1.1758213378953997e-05, 2.2816659111413173e-05, 7.815842764102854e-06]","[0.0, 0.0, 1.9461371801091028e-38, 0.0, 7.593278860440478e-05, 5.313038491294719e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-7.931386129200746e-06, -1.5708190403380335, -3.910064697265625e-05, 1.363336529536241e-05, -1.0792409078419496e-05, 0.0]","[0.0, 2.183761534979567e-05, -0.0, 0.0, 7.081221701810136e-05, 2.5148106942651793e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-1.8421803609669496e-05, -1.5708023510374964, -1.0278755325998645e-05, 1.661359753413194e-05, 6.455087259382708e-06, -1.3176594869435121e-05]","[0.0, 3.5892131563741714e-05, -0.0, 0.0, 9.002266841045062e-14, 5.423719250276368e-16]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,-1,"[-2.557436098271637e-05, -1.5708023510374964, 1.3653432027638246e-05, -2.820909533696181e-05, 2.5832652681856416e-05, -7.788287561538709e-07]","[0.0, 4.801044997293502e-05, -0.0, 0.0, 6.975034917672182e-21, 4.2023469235457317e-23]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
