arm_idx,step,actual_q,actual_qd,target_q,expected_q,applied_torque,loop_time,robot_mode,safety_mode
0,-1,"[-1.0792409078419496e-05, -1.5691423546853294, 0.007458035145894826, 6.162576663285055, -0.0023182074176233414, 0.0014064311981201172]","[0.0, 0.0, -0.0, -0.15476161241531372, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.004558850845099871, -2.093798357267039, -2.017293164625196, -2.04936178677226, 0.5637174351070359, -0.00526801891371101]",0.002,7,1
0,-1,"[7.194961199274985e-06, -1.569179846356139, 0.007375542317525685, 6.160870539933004, -0.002309624348775685, 0.0014183521270751953]","[0.0, 0.0, -0.0, -0.16564130783081055, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0047056632241981875, -2.0985584998388163, -2.0190622869216273, -2.0490556243878855, 0.5636223667937527, -0.005268018687835626]",0.002,7,1
0,-1,"[3.112875856459141e-05, -1.5691917434199532, 0.007371250783101857, 6.159440505295553, -0.0022605101214807632, 0.0014589078491553664]","[0.0, 0.0, -0.0, -0.17285864055156708, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0048328127550931665, -2.0999908212943863, -2.019166507738584, -2.04877141934584, 0.5635349223906172, -0.005268018941367986]",0.002,7,1
0,-1,"[1.906156467157416e-05, -1.5691287134871637, 0.00742513338197881, 6.1577151892478845, -0.002305332814351857, 0.001414015656337142]","[0.0, 0.0, -0.0, -0.18626825511455536, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.005000571814830941, -2.0976674507250945, -2.019150451487829, -2.0483874262594233, 0.5634166593170619, -0.005268019202178926]",0.002,7,1
0,-1,"[1.4525286132993642e-05, -1.5691468280604859, 0.007375542317525685, 6.155390369683065, -0.0022733847247522476, 0.001430308329872787]","[0.0, 0.0, -0.0, -0.19513151049613953, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.005209236719739499, -2.100662977719742, -2.019162686978076, -2.0479213853899174, 0.5632713024449761, -0.005268018490345776]",0.002,7,1
0,-1,"[-1.8421803609669496e-05, -1.5691872042701398, 0.00737935701479131, 6.152683007508077, -0.002343002949849904, 0.001438999199308455]","[0.0, 0.0, -0.0, -0.21052460372447968, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.005471754677531516, -2.09977995663472, -2.018672143189914, -2.0473092624496507, 0.5630840054822743, -0.005268019541039583]",0.002,7,1
0,-1,"[3.115602885372937e-05, -1.5691617318992321, 0.007392708455220998, 6.150035607605734, -0.0023301283465784195, 0.0014140009880065918]","[0.0, 0.0, -0.0, -0.22848686575889587, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.00571004507414856, -2.1003061551288367, -2.0187617222270613, -2.0467416840826527, 0.5629071484019186, -0.005268018777866367]",0.002,7,1
0,-1,"[-1.4130269185841371e-05, -1.569142321972624, 0.007396999989644826, 6.1473203776176355, -0.0023182074176233414, 0.0014257354196161032]","[0.0, 0.0, -0.0, -0.24665458500385284, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.005962047132812604, -2.099424580313617, -2.017843891191341, -2.0461241932531324, 0.5627165389714797, -0.005268018900677181]",0.002,7,1
0,-1,"[2.6226043701171875e-06, -1.56916324320294, 0.00742513338197881, 6.144345152169027, -0.0023463408099573257, 0.0014302730560302734]","[0.0, 0.0, -0.0, -0.2601284086704254, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0062278871791196025, -2.0977239496732762, -2.017190138265156, -2.0454516668478067, 0.5625083979597754, -0.005268018738246685]",0.002,7,1
0,-1,"[2.6589286790112965e-06, -1.5691136453863983, 0.007375542317525685, 6.141243207245626, -0.0023182074176233414, 0.0014257305301725864]","[0.0, 0.0, -0.0, -0.2684646546840668, 0.0, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.006510089385176281, -2.1009032896364137, -2.01827333663876, -2.0447018877117813, 0.5622775658249546, -0.005268019159942342]",0.002,7,1
0,-1,"[-1.0792409078419496e-05, -1.569158748989441, 0.007443253193990529, 6.137875187187948, -0.0022853056537073257, 0.0014589547645300627]","[0.0, 0.0, -0.0, -0.2791644036769867, 7.369297236436978e-06, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.006801684648674086, -2.1038060763450637, -2.018675059894768, -2.0439261383049896, 0.5620380773577777, -0.005268019239862042]",0.002,7,1
0,-1,"[5.4077663662610576e-06, -1.5691300725196307, 0.007408920918599904, 6.13436638095931, -0.0023463408099573257, 0.0013977050548419356]","[0.0, 0.0, -0.0, -0.28664591908454895, 0.00010510583524592221, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007109148684654663, -2.1053120530820006, -2.0193841970990625, -2.043069417916458, 0.5617734851113585, -0.005268019258876461]",0.002,7,1
0,-1,"[2.586109985713847e-06, -1.5691662949141865, 0.007454697285787404, 6.130755293160238, -0.0022810141192834976, 0.0014346360694617033]","[0.0, 0.0, -0.0, -0.29580214619636536, 0.00011062224075431004, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007431883185165032, -2.10420315589697, -2.0183029278407285, -2.042132936836056, 0.5614860043885086, -0.005268020056841535]",0.002,7,1
0,-1,"[-1.5560780660450746e-05, -1.5691468280604859, 0.007406059895650685, 6.127108323365011, -0.0022648016559045914, 0.0014433622127398849]","[0.0, 0.0, -0.0, -0.3065336048603058, 0.00011493293277453631, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007761775134765169, -2.1055582828632784, -2.0186137167801315, -2.0411813054444363, 0.5611912779637589, -0.005268019664489236]",0.002,7,1
0,-1,"[6.867097545182332e-05, -1.5691091753872861, 0.007408920918599904, 6.123385059624471, -0.002335373555318654, 0.0014515714719891548]","[0.0, 0.0, -5.936442093457117e-08, -0.3190239667892456, 0.00011826468835351989, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.008102300887643396, -2.106064000342746, -2.0180477222800146, -2.040184518523062, 0.5608819249728694, -0.005268018966845374]",0.002,7,1
0,-1,"[4.7549649025313556e-05, -1.5691541978488495, 0.007438484822408498, 6.119544493943014, -0.0022733847247522476, 0.0014183521270751953]","[0.0, 0.0, -3.4619437000147222e-19, -0.3314812183380127, 0.00010776129784062505, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.008453093622544651, -2.1093776952722236, -2.018768742980733, -2.039146144567953, 0.5605622079280873, -0.005268019353682413]",0.002,7,1
0,-1,"[-2.3190175191700746e-05, -1.5691391629264508, 0.007347408925191701, 6.11481665351943, -0.0023101011859338882, 0.0013977050548419356]","[0.0, 0.0, -2.7086093479952395e-32, -0.35211268067359924, 0.00012190511915832758, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.008880781832620654, -2.1086382968966686, -2.0182958996564975, -2.037823682657926, 0.5601531295229585, -0.005268019006609709]",0.002,7,1
0,-1,"[5.9607784351101145e-05, -1.5691423338469868, 0.00742513338197881, 6.110572087555685, -0.002347294484273732, 0.001438999199308455]","[0.0, 0.0, -1.5834672646870433e-43, -0.3656209409236908, 0.00014138221740722656, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.00926284136608558, -2.107439660785118, -2.017096024438246, -2.0365943712341528, 0.5597749213455939, -0.005268019524609208]",0.002,7,1
0,-1,"[7.777041901135817e-05, -1.5691346687129517, 0.007450405751363576, 6.106831300049581, -0.002240959797994435, 0.0014515714719891548]","[0.0, 0.0, -0.0, -0.37268972396850586, 0.00015026651090011, -0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.009593428844396413, -2.112124632391518, -2.018741118982599, -2.0354835129517017, 0.5594322834824693, -0.005268019607588516]",0.002,7,1
0,-1,"[-6.500874654591371e-06, -1.5691423338469868, 0.007375542317525685, 6.1013675806816, -0.0022690931903284195, 0.0014183521270751953]","[0.0, 0.0, -0.00014234808622859418, -0.38395756483078003, 0.0001884869852801785, -8.334797894349322e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.010073137062508132, -2.1088125017227357, -2.01605168022924, -2.0338068104009404, 0.5589149842263162, -0.005268019654937641]",0.002,7,1
0,-1,"[3.114688297500834e-05, -1.5691468280604859, 0.007408920918599904, 6.0965624926383875, -0.0022776762591760757, 0.0014183521270751953]","[0.0, 0.0, -0.00016716646496206522, -0.38998252153396606, 0.00017292537086177617, -9.001300350064412e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.010494705534772497, -2.1118883997633295, -2.016287865499412, -2.0323069822043514, 0.5584510186224247, -0.005268019209546105]",0.002,7,1
0,-1,"[-7.707277406865387e-05, -1.5691844065771257, 0.007401291524068654, 6.091828572541036, -0.0022566954242151382, 0.0013931675348430872]","[0.0, 0.0, -0.00016508784028701484, -0.404100626707077, 0.0001505213149357587, -0.00010887347889365628]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.010924683710953386, -2.1118707102440495, -2.015221499266045, -2.0307636189785416, 0.5579773096336068, -0.005268020119705497]",0.002,7,1
0,-1,"[-6.500874654591371e-06, -1.5691844065771257, 0.007404629384176076, 6.087024080544271, -0.0023101011859338882, 0.0014227151405066252]","[0.0, 0.0, -0.0002514308434911072, -0.4216906726360321, 0.0001504418469266966, -0.00019100970530416816]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.011363961679759274, -2.1110510476621918, -2.014747244222041, -2.029160768280846, 0.5574817703654579, -0.005268019734889758]",0.002,7,1
0,-1,"[-4.4171010152638246e-05, -1.5691632582205166, 0.007417980824605763, 6.081996428757467, -0.002281967793599904, 0.0014302730560302734]","[0.0, 0.0, -0.0002611861564218998, -0.43770089745521545, 0.0001503859384683892, -0.0001827081578085199]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.011817373251078797, -2.109598794901088, -2.0128673385748757, -2.027441320668065, 0.5569512193022241, -0.0052680196810202225]",0.002,7,1
0,-1,"[-1.4130269185841371e-05, -1.5691632582205166, 0.007368866597310841, 6.076678621559896, -0.0022738615619104507, 0.0014559344854205847]","[0.0, 0.0, -0.0002553955127950758, -0.44875389337539673, 0.00012603415234480053, -0.0001770859962562099]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.01228199899249356, -2.113604017706779, -2.014050787542974, -2.0256339688879343, 0.5563944828360434, -0.00526801992724636]",0.002,7,1
0,-1,"[2.6407294626551447e-06, -1.5691514121466135, 0.00736409822572881, 6.0709935305412195, -0.0022648016559045914, 0.0014257354196161032]","[0.0, 0.0, -0.00030031532514840364, -0.4569648206233978, 0.00010714076779549941, -0.00017042279068846256]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.01276780673865093, -2.112949879505026, -2.0123781366367, -2.023605908541954, 0.5557692853966101, -0.005268020013976366]",0.002,7,1
0,-1,"[5.462288754642941e-06, -1.5691046362374728, 0.007380310689107716, 6.065413939743795, -0.00230580965151006, 0.0014426708221435547]","[0.0, 0.0, -0.0003718116204254329, -0.4640476405620575, 0.00013123617100063711, -0.0001684541057329625]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.013262389320597664, -2.1097288551066655, -2.010736176650044, -2.021504951846643, 0.5551233353683598, -0.0052680206209583915]",0.002,7,1
0,-1,"[-3.797212709599762e-05, -1.5691678272890677, 0.007382218037740529, 6.059777366905966, -0.00230580965151006, 0.0014064311981201172]","[0.0, 0.0, -0.0005166002665646374, -0.4739663898944855, 0.00024209239927586168, -0.00016433581185992807]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.01376335297469656, -2.11274435412054, -2.010023443475999, -2.019356711033044, 0.5544576577709112, -0.005268019595577606]",0.002,7,1
0,-1,"[-3.034273256474762e-05, -1.5691798074734216, 0.007365051900045216, 6.053183781891622, -0.0023101011859338882, 0.0013725204626098275]","[0.0, 0.0, -0.000656694348435849, -0.4965181350708008, 0.0005264375940896571, -0.00015875270764809102]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.014357290104024617, -2.1132756592722184, -2.009082112886857, -2.0167790422822067, 0.5536644842413984, -0.005268020087854116]",0.002,7,1
0,-1,"[7.185817594290711e-06, -1.5691513788518314, 0.0073731581317346695, 6.048191892891683, -0.0022299925433557632, 0.0014064311981201172]","[0.0, 0.0, -0.0007440695189870894, -0.5042756795883179, 0.00041962374234572053, -0.0001416002050973475]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007439421537943713, -2.05462031940358, -1.965822188683439, -1.7812048208472626, 0.5472861981860951, -1.1097546846834242e-09]",0.002,7,1
0,-1,"[2.2038406314095482e-05, -1.5691843523275857, 0.007393662129537404, 6.040977704315939, -0.0022652784930627945, 0.0014107736060395837]","[0.0, 0.0, -0.0007589301676489413, -0.500920295715332, 0.0003176009631715715, -0.00013982807286083698]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0074271946846147735, -2.0501982260745084, -1.9629878554097495, -1.7782768387649153, 0.5463858619471951, -1.0835199123063843e-09]",0.002,7,1
0,-1,"[1.9058674297411926e-05, -1.5691378036611532, 0.00734121004213506, 6.035889136582174, -0.002282444630758107, 0.001394510269165039]","[0.0, 0.0, -0.0009322873665951192, -0.49838578701019287, 0.00032761538750492036, -0.0001274522510357201]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007417809233917557, -2.043445774507121, -1.9585621664848425, -1.77602804723681, 0.5456924661238488, -1.0877063929118728e-09]",0.002,7,1
0,-1,"[-1.4130269185841371e-05, -1.5691377404476334, 0.0073578993426721695, 6.028890716820516, -0.0022495428668420914, 0.0014183521270751953]","[0.0, 0.0, -0.001104523311369121, -0.4933905601501465, 0.0004151430039200932, -0.0001190159164252691]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007405089187184051, -2.041444036005135, -1.9553502534751899, -1.7729792496949761, 0.5447508420698632, -1.1118678516869872e-09]",0.002,7,1
0,-1,"[-1.4130269185841371e-05, -1.5691423429273819, 0.007338349019185841, 6.024098861008444, -0.0022047201739709976, 0.0013857841258868575]","[0.0, 0.0, -0.0012884499737992883, -0.49677520990371704, 0.00039725154056213796, -0.00012613761646207422]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.00739605268088674, -2.0378045092650527, -1.9524120939083778, -1.7708146851629518, 0.5440843592010323, -1.105602970609698e-09]",0.002,7,1
0,-1,"[2.657458753674291e-05, -1.5691378037775685, 0.007284466420308888, 6.017180192261495, -0.0022047201739709976, 0.001410794211551547]","[0.0, 0.0, -0.0015384990256279707, -0.5055311322212219, 0.00028835510602220893, -0.00013536868209484965]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007383043784813045, -2.0339368792926384, -1.9492652331806792, -1.767698577827961, 0.5431248672100827, -1.0979468265035543e-09]",0.002,7,1
0,-1,"[3.5683115129359066e-05, -1.5691423156861966, 0.0072930494891565445, 6.011058914452352, -0.0022581259356897476, 0.0013901472557336092]","[0.0, 0.0, -0.0011275489814579487, -0.5042819380760193, 0.00021917842968832701, -0.00012900761794298887]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007371238062242182, -2.0324379619914796, -1.9467391330010029, -1.7648704254069814, 0.5422536595875785, -1.0960958514688477e-09]",0.002,7,1
0,-1,"[1.1755134437407833e-05, -1.569157216730975, 0.007297817860738576, 6.004904973297872, -0.002278153096334279, 0.001394510269165039]","[0.0, 0.0, -0.001433604396879673, -0.49886900186538696, 0.00023626913025509566, -0.00017858383944258094]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007359174858535111, -2.0327824143970656, -1.9442641260201525, -1.761980269290519, 0.5413628614600441, -1.1000510728871957e-09]",0.002,7,1
0,-1,"[2.206564022344537e-05, -1.5691378006343548, 0.007215325032369435, 5.998924839287557, -0.002225701008931935, 0.0014433622127398849]","[0.0, 0.0, -0.001251962035894394, -0.4950534403324127, 0.0002208279474871233, -0.000149377912748605]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007346586423130793, -2.0260167853267377, -1.9401954625542215, -1.758964301148195, 0.540433318995307, -1.104238722325606e-09]",0.002,7,1
0,-1,"[9.986526492866687e-06, -1.5691707800472905, 0.007240597401754201, 5.9931185124214075, -0.0022652784930627945, 0.0014196076663210988]","[0.0, 0.0, -0.001291278749704361, -0.4956105053424835, 0.0001868492254288867, -0.00014946525334380567]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007334234722397991, -2.022558863257463, -1.9369575330831248, -1.756007842368841, 0.5395263447936559, -1.0659238232689181e-09]",0.002,7,1
0,-1,"[4.299536158214323e-05, -1.569172339663357, 0.0072243849383752945, 5.987215745240011, -0.0022004286395471695, 0.0013616166543215513]","[0.0, 0.0, -0.0013146349228918552, -0.5008788704872131, 0.00015802234702277929, -0.00014944789290893823]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007321957467250718, -2.0211530589373226, -1.9335402133238409, -1.7530640164854805, 0.5386153866308162, -1.107736036944763e-09]",0.002,7,1
0,-1,"[2.6226043701171875e-06, -1.5691798735973244, 0.007197205220357716, 5.981145608216085, -0.0022500197040002945, 0.0013823509216308594]","[0.0, 0.0, -0.0012632689904421568, -0.503218948841095, 0.00015635388263035566, -0.000144026183988899]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007308867210680409, -2.017927114329922, -1.931588938229845, -1.7499300545544856, 0.5376528574065731, -1.080336781074128e-09]",0.002,7,1
0,-1,"[-1.732503072560121e-06, -1.5691617887099092, 0.007212464009420216, 5.974909889488973, -0.0022385756122034195, 0.0014064311981201172]","[0.0, 0.0, -0.00036636507138609886, -0.49982622265815735, 0.00015560710744466633, -0.0001289848005399108]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007295066487187365, -2.0128226664910955, -1.9271356810336924, -1.7466212106618793, 0.5366293640203366, -1.1221501188055316e-09]",0.002,7,1
0,-1,"[-2.3190175191700746e-05, -1.5691497247065236, 0.0072663466082971695, 5.967889296799459, -0.0022500197040002945, 0.001394510269165039]","[0.0, 0.0, -0.0002288169926032424, -0.4952548146247864, 0.00026839307975023985, -0.0001394749851897359]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007279096951720918, -2.0136386192296514, -1.9248818986703127, -1.742798541159533, 0.5354562536189212, -1.082209700082561e-09]",0.002,7,1
0,-1,"[-3.225008119756012e-05, -1.5691753131435071, 0.007270638142720998, 5.96015630939559, -0.002232853566304982, 0.0013616166543215513]","[0.0, -7.122549141058698e-05, -0.00014062014815863222, -0.49863848090171814, 0.0001920262147905305, -0.0001437110622646287]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]","[0.007260800040528539, -2.0030989554579994, -1.9176880952563122, -1.7384147804120509, 0.5341049193642293, -1.0940638176622843e-09]",0.002,7,1
