arm_idx,step,actual_q,expected_q,loop_time,robot_mode,safety_mode
0,6,"[-1.794496645146637e-05, -1.5707916966060402, -5.1021575927734375e-05, -1.1758213378953997e-05, 1.106381751014851e-05, 3.356195975356968e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,7,"[2.587717744972906e-06, -1.5707206174159474, -4.811000690096989e-05, 3.7832851074171e-05, 3.622579242801294e-05, 1.52587890625e-05]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,8,"[-2.9865895406544496e-05, -1.5707905523934933, -3.167097020195797e-05, 3.7832851074171e-05, -6.500874654591371e-06, 7.93112030805787e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,9,"[-3.4634266988575746e-05, -1.570810934106344, -6.0054895584471524e-05, -4.8832302429246965e-05, -4.7985707418263246e-05, -4.116688863575746e-06]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,10,"[5.163741298019886e-05, -1.5708757839598597, -7.483616354875267e-05, -8.519113574223525e-05, -7.611909975224762e-05, 0.00011449624435044825]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,11,"[0.00013252958888188004, -1.571101804772848, -0.00015755939239170402, -0.0003034633449097157, -0.00013906160463506012, 0.0001443129440303892]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,12,"[0.00013252958888188004, -1.571101804772848, -0.00015755939239170402, -0.0003034633449097157, -0.00013906160463506012, 0.0001443129440303892]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,13,"[0.0002709206601139158, -1.5715705356993617, -0.0004477336478885263, -0.0009820026210327626, -0.00028640428651982575, 0.0004742882738355547]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,14,"[0.00041158744716085494, -1.5718585453429164, -0.0006247787387110293, -0.0014712375453491688, -0.0004499594317834976, 0.0006346534937620163]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,15,"[0.0005481269326992333, -1.5722319088377894, -0.0007868363754823804, -0.002158359890319872, -0.0006106535540979507, 0.0009120261529460549]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,16,"[0.0006800568080507219, -1.5726200542845667, -0.0009522722684778273, -0.0028544229320068837, -0.0008881727801721695, 0.0012132892152294517]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,17,"[0.0008480226970277727, -1.5730768642821253, -0.0011818070197477937, -0.0037303727916260243, -0.0011175314532678726, 0.0015895889373496175]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,18,"[0.0009310172754339874, -1.5735002956786097, -0.0013036379823461175, -0.004610971813537645, -0.0014451185809534195, 0.00203704577870667]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,19,"[0.001052200561389327, -1.573904653588766, -0.0014851470477879047, -0.005711035137512255, -0.0018613974200647476, 0.0024763031397014856]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,20,"[0.0011807807022705674, -1.5742842159666957, -0.0016488864785060287, -0.006904796963073778, -0.0022500197040002945, 0.002936508972197771]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,21,"[0.001308693434111774, -1.5746356449522914, -0.001836725976318121, -0.008196191196777391, -0.0027354399310510757, 0.003504546359181404]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,22,"[0.0014164121821522713, -1.5749556026854457, -0.0019476573215797544, -0.009530858402587938, -0.0033267180072229507, 0.0040579428896307945]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,23,"[0.0014164121821522713, -1.5749556026854457, -0.0019476573215797544, -0.009530858402587938, -0.0033267180072229507, 0.0040579428896307945]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,24,"[0.0014164121821522713, -1.5749556026854457, -0.0019476573215797544, -0.009530858402587938, -0.0033267180072229507, 0.0040579428896307945]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,25,"[0.0014164121821522713, -1.5749556026854457, -0.0019476573215797544, -0.009530858402587938, -0.0033267180072229507, 0.0040579428896307945]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,26,"[0.002106114523485303, -1.5767094097533167, -0.0026714554987847805, -0.015835480099060106, -0.006039444600240529, 0.006803941912949085]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,27,"[0.002249860903248191, -1.5772177181639613, -0.002858111634850502, -0.01772065580401616, -0.006845776234762013, 0.0076119001023471355]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,28,"[0.0024540165904909372, -1.5776435337462367, -0.003074127482250333, -0.01972539842639165, -0.007708374653951466, 0.008489075116813183]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,29,"[0.002678745659068227, -1.578278204003805, -0.003320758929476142, -0.0217704337886353, -0.008549992238179982, 0.009316928684711456]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,30,"[0.0029188767075538635, -1.5787893734373988, -0.0035563467536121607, -0.023877696400024462, -0.009531799946920216, 0.010223868303000927]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,31,"[0.0031216167844831944, -1.5793706379332484, -0.0037678752560168505, -0.026044682865478563, -0.010501686726705373, 0.011138035915791988]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,32,"[0.00343062961474061, -1.5799581013121546, -0.004036668688058853, -0.028391794567443895, -0.011405769978658498, 0.012106819078326225]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,33,"[0.003744642250239849, -1.580461164514059, -0.004276958294212818, -0.03077741086993413, -0.012392822896138966, 0.013017462566494942]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,34,"[0.003950695972889662, -1.5810371838011683, -0.004620971158146858, -0.0332675737193604, -0.013410870228902638, 0.013994559645652771]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,35,"[0.004201772157102823, -1.5816580257811488, -0.0048266202211380005, -0.035798506145813036, -0.014448944722310841, 0.015103341080248356]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,36,"[0.004510424565523863, -1.5822307072081507, -0.0050458116456866264, -0.03835208833728032, -0.015532318745748341, 0.01618032529950142]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,37,"[0.0048433635383844376, -1.5827695331969203, -0.005290757864713669, -0.040925340061523485, -0.016632858906881154, 0.017265843227505684]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,38,"[0.005138876847922802, -1.5832635364928187, -0.005529006477445364, -0.04354782522235112, -0.01785451570619756, 0.018431929871439934]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,39,"[0.005476186517626047, -1.5837718449034632, -0.005780231207609177, -0.0463143152049561, -0.019069496785299123, 0.019607387483119965]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,40,"[0.0057763815857470036, -1.5842606029906214, -0.005954191088676453, -0.04918141782794194, -0.020295445119039357, 0.02078838087618351]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,41,"[0.006079495884478092, -1.5846969089903773, -0.006158124189823866, -0.0521809619716187, -0.021507088338033498, 0.022011617198586464]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,42,"[0.006079495884478092, -1.5846969089903773, -0.006158124189823866, -0.0521809619716187, -0.021507088338033498, 0.022011617198586464]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,43,"[0.006079495884478092, -1.5846969089903773, -0.006158124189823866, -0.0521809619716187, -0.021507088338033498, 0.022011617198586464]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,44,"[0.007121386006474495, -1.585722108880514, -0.006539692170917988, -0.06156404436145024, -0.0254443327533167, 0.025820693001151085]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,45,"[0.0074246106669306755, -1.5860783062376917, -0.006713659968227148, -0.06468756616625981, -0.026943031941549123, 0.02711603231728077]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,46,"[0.00785792339593172, -1.5864302120604457, -0.006805493030697107, -0.0678137105754395, -0.028386894856588185, 0.028403759002685547]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,47,"[0.008152478374540806, -1.5868026218810023, -0.006966531276702881, -0.070980505352356, -0.029894653950826466, 0.02974112331867218]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,48,"[0.00851245503872633, -1.587078710595602, -0.007053215987980366, -0.07427199304614263, -0.03142387071718389, 0.031153852120041847]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,49,"[0.009325088001787663, -1.587717195550436, -0.007277051918208599, -0.0809447330287476, -0.03459817567934209, 0.03404354304075241]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,50,"[0.009325088001787663, -1.587717195550436, -0.007277051918208599, -0.0809447330287476, -0.03459817567934209, 0.03404354304075241]","[0.0, -1.5707963267948966, 0.0, 0.0, 0.0, 0.0]",0.002,7,1
0,51,"[0.009721298702061176, -1.5879932842650355, -0.007340020965784788, -0.08445222795520024, -0.03626901308168584, 0.03536504507064819]","[0.0004639905930817221, -1.5710233599742578, -0.0006551613322082325, -0.0008892154289512293, -0.000236237485997946, -0.0005330140864493588]",0.002,7,1
0,52,"[0.01016643550246954, -1.5882326565184535, -0.0074045839719474316, -0.08803196371112065, -0.03784162202943975, 0.03686988353729248]","[0.0009279811861634483, -1.571250393153619, -0.001310322664416471, -0.0017784308579024666, -0.00047247497199589405, -0.0010660281728987224]",0.002,7,1
0,53,"[0.010565664619207382, -1.588452001611227, -0.007472104858607054, -0.09160025537524419, -0.03949100175966436, 0.03829587996006012]","[0.0013919717792451704, -1.5714774263329803, -0.0019654839966247034, -0.002667646286853696, -0.00070871245799384, -0.001599042259348081]",0.002,7,1
0,54,"[0.010993244126439095, -1.5886599026122035, -0.007511138916015625, -0.09518654764208989, -0.04114371934999639, 0.03979366272687912]","[0.0018559623723268966, -1.5717044595123415, -0.002620645328832942, -0.0035568617158049333, -0.0009449499439917881, -0.0021320563457974447]",0.002,7,1
0,55,"[0.01151169091463089, -1.588778635064596, -0.007568326313048601, -0.09876687944445806, -0.042777363454000294, 0.04127662628889084]","[0.0023199529654086186, -1.5719314926917027, -0.003275806661041174, -0.0044460771447561625, -0.0011811874299897341, -0.0026650704322468033]",0.002,7,1
0,56,"[0.011898844502866268, -1.5889259777464808, -0.007595053408294916, -0.10233874738726811, -0.04442292848695928, 0.0427432619035244]","[0.002783943558490341, -1.572158525871064, -0.003930967993249407, -0.005335292573707392, -0.00141742491598768, -0.003198084518696162]",0.002,7,1
